"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0841","QUARTERLY","MICRO","Auto.Arima",2712.0090446266,3932.179655456,3117.1004418247,3661.57686061193,3297.86427212054,3540.82584485819,3378.52646976095,3486.94315006206
"N0841","QUARTERLY","MICRO","BSTS",3885.12594626262,4074.19684046948,3584.56872108319,4502.64195879277,4026.2545578451,4176.32373037394,3675.05270436278,4647.31355012634
"N0841","QUARTERLY","MICRO","ETS",4293.2042869181,4146.07598438639,3998.94768185467,3851.81937932296,3704.69107679125,3557.56277425954,3410.43447172783,3263.30616919612
"N0841","QUARTERLY","MICRO","THETA",3605.26315800266,3696.96835153601,3751.82065864844,4346.46390193759,3784.31838563057,3878.32632945819,3933.63964206089,4554.5788169507
"N0841","QUARTERLY","MICRO","BEA",3630.11309260244,4050.81749343729,3566.87228158752,4005.34606624255,3676.26996891897,3758.23744983056,3488.00454861719,3799.18762312818
"N0841","QUARTERLY","MICRO","EAT",3536.82549651578,3925.0746637928,3622.62292744261,3953.2867139575,3595.62457818079,3658.90498285864,3574.20019451656,3768.27604540296
"N0841","QUARTERLY","MICRO","BAT",3400.79938296396,3901.11494915383,3484.49660718544,4170.22757378076,3702.81240519874,3865.15863489677,3662.40627206154,4229.61183904637
"N0841","QUARTERLY","MICRO","BET",3927.86446372779,3972.41372546396,3778.44568719543,4233.64174668444,3838.42134008898,3870.73761136389,3673.04227271717,4155.06617875772
"N0841","QUARTERLY","MICRO","BEAT",3623.90060895249,3962.35520796197,3613.10937585275,4090.62552516631,3703.28207309687,3788.25966973747,3599.41332197811,3988.03542158381
"N0841","QUARTERLY","MICRO","medianBEAT",3745.19455213264,4003.18824796274,3668.19468986581,4099.14164063028,3744.50473121091,3717.94455185887,3542.74358804531,4020.76098350638
"N0841","QUARTERLY","MICRO","meanBaggedBEAT",3351.24430630059,3366.60909754444,3184.52159509499,3586.69011418438,3071.59743266619,3065.30805718444,2905.93443059694,3177.27674957925
"N0841","QUARTERLY","MICRO","medianBaggedBEAT",3308.56557591635,3352.13629948484,3264.21899431452,3709.49828343257,3226.29899510205,3210.03826285313,3084.99293313101,3450.67169322357
"N0841","QUARTERLY","MICRO","meanPertBEAT",3229.28163279534,3263.90185950613,3152.50758963235,3433.06284783382,3186.84189782243,3211.69957859791,3113.00721747551,3389.80278329675
"N0841","QUARTERLY","MICRO","medianPertBEAT",3273.72972150631,3240.35786391584,3071.66625086471,3495.46477956425,3177.45386221246,3280.69355297431,3095.81726006766,3493.95683064928
