"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0464","YEARLY","DEMOGRAPHIC","Auto.Arima",7721.32142857007,7829.64285714014,7937.96428571021,8046.28571428027,8154.60714285034,8262.92857142041
"N0464","YEARLY","DEMOGRAPHIC","BSTS",7732.34517647271,7842.50836539388,7956.43556884921,8058.26554701544,8168.00796975076,8282.68582265741
"N0464","YEARLY","DEMOGRAPHIC","ETS",7755.02186423739,7874.30316274376,7993.58446125013,8112.86575975649,8232.14705826286,8351.42835676923
"N0464","YEARLY","DEMOGRAPHIC","THETA",7674.06457647795,7735.13689790652,7796.2092193351,7857.28154076367,7918.35386219224,7979.42618362081
"N0464","YEARLY","DEMOGRAPHIC","BEA",7736.22948976006,7848.81812842593,7962.66143860318,8072.47234035074,8184.92072362132,8299.01425028235
"N0464","YEARLY","DEMOGRAPHIC","EAT",7716.80262309514,7813.02763926347,7909.25265543181,8005.47767160015,8101.70268776848,8197.92770393682
"N0464","YEARLY","DEMOGRAPHIC","BAT",7709.24372717358,7802.42937348018,7896.86969129817,7987.27760068646,8080.32299159778,8175.01352589954
"N0464","YEARLY","DEMOGRAPHIC","BET",7720.47720572935,7817.31614201472,7915.40974981148,8009.47094917853,8106.16963006862,8204.51345434915
"N0464","YEARLY","DEMOGRAPHIC","BEAT",7720.68826143953,7820.39782079608,7921.04838378616,8018.67464045397,8118.27900826405,8219.11723361697
"N0464","YEARLY","DEMOGRAPHIC","medianBEAT",7726.83330252139,7836.07561126701,7947.19992727971,8052.27563064786,8161.30755630055,8272.80719703891
"N0464","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",7683.55459947709,7786.88375220385,7883.5243688923,7980.35488682763,8072.90302778023,8171.31941257098
"N0464","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",7714.95097993871,7804.70267673358,7908.50407638176,8002.24332539963,8089.9831627188,8199.84571703704
"N0464","YEARLY","DEMOGRAPHIC","meanPertBEAT",7712.66962041099,7809.88928373226,7911.67069368032,8008.43713350714,8102.64491960481,8204.81927499318
"N0464","YEARLY","DEMOGRAPHIC","medianPertBEAT",7708.34618580766,7798.1558950552,7904.26855265507,7999.75571539702,8090.68536778328,8203.42374044206
