"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0682","QUARTERLY","MICRO","Auto.Arima",5073.31457788342,5006.33915576684,4939.36373365026,4872.38831153367,4805.41288941709,4738.43746730051,4671.46204518393,4604.48662306735
"N0682","QUARTERLY","MICRO","BSTS",4906.20693679518,4783.04629783812,4626.92429016537,4562.66780715158,4387.69358444409,4266.01755794374,4105.554640114,4053.61231036595
"N0682","QUARTERLY","MICRO","ETS",5087.65335691859,5035.04209407653,4982.43083123446,4929.8195683924,4877.20830555034,4824.59704270828,4771.98577986621,4719.37451702415
"N0682","QUARTERLY","MICRO","THETA",5154.97539583546,5186.78249993045,5263.78895742166,5329.00744559158,5342.51987047766,5373.78332575444,5451.87087784223,5517.73384711149
"N0682","QUARTERLY","MICRO","BEA",5022.39162386573,4941.47584922716,4849.57295168336,4788.29189569255,4690.10492647051,4609.68402265084,4516.33415505471,4459.15781681915
"N0682","QUARTERLY","MICRO","EAT",5105.31444354582,5076.05458325794,5061.86117410213,5043.73844183922,5008.38035514836,4978.93927858774,4965.10623429746,4947.19832906766
"N0682","QUARTERLY","MICRO","BAT",5044.83230350469,4992.0559845118,4943.35899374576,4921.35452142561,4845.20878144628,4792.74611699956,4742.96252104672,4725.27759351493
"N0682","QUARTERLY","MICRO","BET",5049.61189651641,5001.62363061503,4957.7146929405,4940.49827371186,4869.14058682403,4821.46597546882,4776.47043260748,4763.5735581672
"N0682","QUARTERLY","MICRO","BEAT",5055.53756685816,5002.80251190298,4953.12695311794,4923.47078316731,4853.2086624723,4800.70884842674,4750.21833575159,4723.80182439223
"N0682","QUARTERLY","MICRO","medianBEAT",5080.483967401,5020.69062492168,4960.89728244236,4901.10393996304,4841.31059748372,4781.51725500439,4721.72391252507,4661.93057004575
"N0682","QUARTERLY","MICRO","meanBaggedBEAT",4954.87544962645,4864.5045404894,4779.07499613707,4700.41241760092,4601.39572786344,4515.80667084228,4431.96941698731,4353.10368746602
"N0682","QUARTERLY","MICRO","medianBaggedBEAT",4964.82910091587,4883.46355352622,4800.97994803659,4728.39730547065,4635.25210710651,4553.72307572309,4472.71544734818,4399.37001581558
"N0682","QUARTERLY","MICRO","meanPertBEAT",4922.07126679948,4813.88753039586,4708.97302251792,4618.01607928563,4502.84539518035,4395.11445100121,4288.84965543036,4200.87135115913
"N0682","QUARTERLY","MICRO","medianPertBEAT",4927.56199400125,4809.96366588744,4703.62347014739,4601.86643308523,4481.52186661064,4373.48167447319,4266.43416753133,4165.29389566529
