"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0094","YEARLY","MICRO","Auto.Arima",11744.4180146469,14317.3288610627,17020.9041898554,19800.3628559998,22623.8907350083,25473.0117888854
"N0094","YEARLY","MICRO","BSTS",11140.1351557358,12960.3375769313,14777.1692149415,16594.6826325155,18418.4496047426,20234.3174486251
"N0094","YEARLY","MICRO","ETS",11341.2735070822,13294.5406568438,15247.8078066054,17201.074956367,19154.3421061286,21107.6092558902
"N0094","YEARLY","MICRO","THETA",9557.46476196843,9718.60948724315,9879.75421251788,10040.8989377926,10202.0436630673,10363.1883883421
"N0094","YEARLY","MICRO","BEA",11408.6088924883,13524.0690316126,15681.9604038008,17865.3734816274,20065.5608152932,22271.6461644669
"N0094","YEARLY","MICRO","EAT",10881.0520945658,12443.4930017165,14049.4887363262,15680.7789167198,17326.7588347347,18981.2698110392
"N0094","YEARLY","MICRO","BAT",10814.0059774504,12332.0919750791,13892.6092057716,15478.6481421027,17081.4613342728,18690.1725419509
"N0094","YEARLY","MICRO","BET",10679.6244749288,11991.1625736728,13301.5770780216,14612.218842225,15924.9451246462,17235.0383642858
"N0094","YEARLY","MICRO","BEAT",10945.8228598583,12572.7041455202,14231.40885598,15909.2548456687,17599.6815272367,19294.5317204357
"N0094","YEARLY","MICRO","medianBEAT",11240.704331409,13127.4391168876,15012.4885107734,16897.8787944413,18786.3958554356,20670.9633522577
"N0094","YEARLY","MICRO","meanBaggedBEAT",10266.7850480516,11494.1628716289,12722.7062710735,13952.0074737365,15178.6473782033,16406.9289835945
"N0094","YEARLY","MICRO","medianBaggedBEAT",10184.2140165039,11392.5337957219,12597.7619072672,13803.0460994911,15003.0804813678,16204.8733039624
"N0094","YEARLY","MICRO","meanPertBEAT",10431.747702142,11690.6863467232,12951.7546037206,14214.9712806962,15478.1686870102,16743.7127234749
"N0094","YEARLY","MICRO","medianPertBEAT",10353.5703708897,11533.8118494038,12710.8780363288,13891.2476852934,15072.5435253516,16252.4862973895
