"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N2853","OTHER","FINANCE","Auto.Arima",6742.7,6742.7,6742.7,6742.7,6742.7,6742.7,6742.7,6742.7
"N2853","OTHER","FINANCE","BSTS",6743.84055861703,6766.96918994912,6789.50680435641,6806.62214495504,6828.51385021307,6856.95124743167,6877.71959519627,6896.33327124438
"N2853","OTHER","FINANCE","ETS",6740.17237604275,6740.17237604275,6740.17237604275,6740.17237604275,6740.17237604275,6740.17237604275,6740.17237604275,6740.17237604275
"N2853","OTHER","FINANCE","THETA",6749.3735035714,6758.41149569807,6767.44948782475,6776.48747995142,6785.52547207809,6794.56346420477,6803.60145633144,6812.63944845811
"N2853","OTHER","FINANCE","BEA",6742.23764488659,6749.94718866396,6757.45972679972,6763.1648403326,6770.46207541861,6779.94120782481,6786.86399041301,6793.06854909571
"N2853","OTHER","FINANCE","EAT",6744.08195987138,6747.09462391361,6750.10728795583,6753.11995199806,6756.13261604028,6759.14528008251,6762.15794412473,6765.17060816695
"N2853","OTHER","FINANCE","BAT",6745.30468739614,6756.02689521573,6766.55209739372,6775.26987496882,6785.57977409706,6798.07157054548,6808.0070171759,6817.22423990083
"N2853","OTHER","FINANCE","BET",6744.46214607706,6755.18435389665,6765.70955607464,6774.42733364974,6784.73723277797,6797.22902922639,6807.16447585682,6816.38169858175
"N2853","OTHER","FINANCE","BEAT",6744.0216095578,6752.06326542249,6759.95716705598,6766.4955002373,6774.22792458348,6783.5967719198,6791.04835689261,6797.96127393631
"N2853","OTHER","FINANCE","medianBEAT",6743.27027930852,6750.55574784904,6755.07474391237,6759.59373997571,6764.11273603905,6768.63173210238,6773.15072816572,6777.66972422906
"N2853","OTHER","FINANCE","meanBaggedBEAT",6737.1602718323,6746.86072091386,6755.58619807206,6764.09847971599,6772.22971721339,6781.22248614925,6789.17159681319,6797.39044791599
"N2853","OTHER","FINANCE","medianBaggedBEAT",6737.18423534992,6744.543799612,6754.54478873298,6763.06077359595,6765.88182510761,6778.89100456332,6785.13260656317,6790.72936454799
"N2853","OTHER","FINANCE","meanPertBEAT",6698.66689960735,6706.50555394843,6709.71257160751,6719.12338600968,6722.56871447023,6729.64854447479,6738.97854148618,6744.27706064027
"N2853","OTHER","FINANCE","medianPertBEAT",6692.77793906087,6701.21548559666,6706.15015309882,6713.77805905533,6719.15399641008,6725.58720197601,6732.99435430469,6741.0543676852
