"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0280","YEARLY","MACRO","Auto.Arima",5204.71874999968,5323.43749999936,5442.15624999904,5560.87499999872,5679.5937499984,5798.31249999808
"N0280","YEARLY","MACRO","BSTS",5207.69894144481,5309.38186402206,5414.99418320247,5515.55201482679,5621.86523026865,5726.18633933556
"N0280","YEARLY","MACRO","ETS",5213.13793171991,5333.76654835523,5454.39516499055,5575.02378162587,5695.65239826119,5816.28101489651
"N0280","YEARLY","MACRO","THETA",5148.06378248486,5210.12995895545,5272.19613542603,5334.26231189662,5396.32848836721,5458.3946648378
"N0280","YEARLY","MACRO","BEA",5208.5185410548,5322.19530412555,5437.18186606402,5550.48359881713,5665.70379284275,5780.25995141005
"N0280","YEARLY","MACRO","EAT",5188.64015473482,5289.11133577001,5389.58251680521,5490.0536978404,5590.5248788756,5690.9960599108
"N0280","YEARLY","MACRO","BAT",5186.82715797645,5280.98310765896,5376.44885620918,5470.22977557404,5565.92915621142,5660.96450139048
"N0280","YEARLY","MACRO","BET",5189.63355188319,5284.42612377758,5380.52849453968,5474.94603611643,5571.28203896568,5666.95400635662
"N0280","YEARLY","MACRO","BEAT",5193.40485141231,5294.17896783302,5395.93543340452,5496.428277087,5598.35996672386,5699.79362976699
"N0280","YEARLY","MACRO","medianBEAT",5206.20884572224,5316.40968201071,5428.57521660076,5538.21350741275,5650.72949013353,5762.24941966682
"N0280","YEARLY","MACRO","meanBaggedBEAT",5199.13821254177,5298.36483776099,5398.33230681006,5497.27108701566,5597.60222679277,5697.29934376248
"N0280","YEARLY","MACRO","medianBaggedBEAT",5205.78530956267,5306.15122080749,5407.05731056109,5506.98542216584,5608.08052461311,5708.64275795458
"N0280","YEARLY","MACRO","meanPertBEAT",5173.85396525627,5272.28533997761,5369.44214032083,5466.12203972199,5563.27814809607,5660.20538472087
"N0280","YEARLY","MACRO","medianPertBEAT",5186.27175727652,5285.73912364791,5385.09066943028,5484.16315754686,5583.48235735196,5683.42013046549
