"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N2355","MONTHLY","MACRO","Auto.Arima",3853.4696217623,3853.4696217623,3853.4696217623,3853.4696217623,3853.4696217623,3853.4696217623,3853.4696217623,3853.4696217623,3853.4696217623,3853.4696217623,3853.4696217623,3853.4696217623,3853.4696217623,3853.4696217623,3853.4696217623,3853.4696217623,3853.4696217623,3853.4696217623
"N2355","MONTHLY","MACRO","BSTS",3894.88668166018,3946.22249514663,3914.92381116154,3910.57124318234,3895.92802846297,3987.21256237662,3928.96244819522,3974.96854426489,3993.58564162676,4003.06026905509,3961.43619208262,4072.14976525742,4051.62890031295,4095.55630791481,4071.33408539206,4058.87532957628,4055.86073388527,4138.7479106949
"N2355","MONTHLY","MACRO","ETS",3847.79138464688,3848.07459220645,3848.34424403644,3848.60098898185,3848.84544483067,3849.07819980053,3849.29981395396,3849.51082054615,3849.711727308,3849.90301766788,3850.08515191486,3850.25856830628,3850.42368412229,3850.58089666991,3850.73058423909,3850.87310701292,3851.0088079343,3851.13801353121
"N2355","MONTHLY","MACRO","THETA",3861.38415708007,3866.00024788082,3870.61633868157,3875.23242948233,3879.84852028308,3884.46461108383,3889.08070188459,3893.69679268534,3898.31288348609,3902.92897428685,3907.5450650876,3912.16115588835,3916.77724668911,3921.39333748986,3926.00942829061,3930.62551909137,3935.24160989212,3939.85770069287
"N2355","MONTHLY","MACRO","BEA",3865.38256268979,3882.58890303846,3872.2458923201,3870.8806179755,3866.08103168532,3896.58679464648,3877.24396130383,3892.64966219111,3898.92233023235,3902.14430282843,3888.33032191993,3925.29265177534,3918.50740206585,3933.20227544901,3925.17809713115,3921.07268611717,3920.11305452729,3947.78518199614
"N2355","MONTHLY","MACRO","EAT",3854.21505449642,3855.84815394986,3857.47673482677,3859.10101340883,3860.72119562535,3862.33747754889,3863.95004586695,3865.55907833127,3867.16474418547,3868.76720457234,3870.36661292159,3871.96311531898,3873.5568508579,3875.14795197403,3876.736544764,3878.32274928886,3879.90667986291,3881.4884453288
"N2355","MONTHLY","MACRO","BAT",3869.91348683418,3888.56412159659,3879.66992386847,3879.75776480899,3876.41539016945,3908.38226507425,3890.5042572807,3907.37831957084,3915.12271562505,3919.81962170141,3907.48362631084,3945.92684763603,3940.62525625479,3956.80642238899,3950.27104514833,3947.65682347665,3948.1906551799,3977.35841105003
"N2355","MONTHLY","MACRO","BET",3868.02074112904,3886.7657784113,3877.96146462652,3878.13488721551,3874.87399785891,3906.91845775366,3889.11432134459,3906.05871916546,3913.87008414028,3918.63075366994,3906.35546969503,3944.85649648402,3939.60994370811,3955.84351402486,3949.35803264059,3946.79131856019,3947.3703839039,3976.58120830633
"N2355","MONTHLY","MACRO","BEAT",3864.38296128736,3878.44173924905,3871.83850391047,3871.96857085221,3869.52290383476,3893.55624875582,3880.20314644902,3892.91144481467,3898.76996854579,3902.34047069303,3893.13400771185,3922.00977780359,3918.07486322166,3930.25004095922,3925.38592992102,3923.46089436072,3923.8951933685,3945.80331167032
"N2355","MONTHLY","MACRO","medianBEAT",3857.42688942119,3859.73493482156,3862.04298022194,3864.35102562232,3866.65907102269,3868.96711642307,3871.27516182345,3873.58320722382,3875.8912526242,3878.19929802458,3880.50734342495,3882.81538882533,3885.12343422571,3887.43147962608,3889.73952502646,3892.04757042684,3894.35561582721,3896.66366122759
"N2355","MONTHLY","MACRO","meanBaggedBEAT",3787.24555072861,3790.3481046487,3799.00923629776,3801.28534504594,3804.38098056667,3813.47175847751,3814.00334821783,3820.0828032989,3827.81221055916,3825.97407690703,3832.56002530196,3840.67512908536,3839.16719031202,3848.04123080882,3854.32169094932,3855.11656443172,3861.44739775514,3868.42204505564
"N2355","MONTHLY","MACRO","medianBaggedBEAT",3816.92619058796,3820.85625732005,3847.25262028016,3837.09885181182,3843.93323051659,3861.72680247459,3855.96710304942,3856.6065827437,3880.53316055342,3867.3070626027,3866.16650788414,3889.72493902973,3877.46037485061,3880.2100151276,3901.09724850069,3891.85953738997,3892.00993763383,3913.59765098546
"N2355","MONTHLY","MACRO","meanPertBEAT",3929.29929925588,3942.4118248441,3955.99016010563,3962.87728630539,3981.74156188841,3994.38796829807,4003.6815292123,4027.3822787033,4034.41992703828,4038.65879359031,4051.84091678218,4072.00651048573,4080.57837470289,4093.40603461281,4104.765765858,4107.65232627371,4123.61037273946,4135.64781908093
"N2355","MONTHLY","MACRO","medianPertBEAT",3926.24667840314,3920.63508562368,3932.82163626039,3942.59975976421,3960.65684412233,3959.45231768388,3969.56943105513,3997.20733478511,4009.04488546398,4012.54869354404,4025.33904071333,4048.12000610095,4070.3179120861,4062.63388704557,4079.57607901801,4090.91112742817,4108.1566842798,4109.86865235248
