"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0224","YEARLY","INDUSTRY","Auto.Arima",6816.70239022284,6708.32384378889,6814.38444443322,6710.59221452089,6812.16458847246,6712.76459331992
"N0224","YEARLY","INDUSTRY","BSTS",6969.38157211341,7022.50171632109,7042.83318437202,7068.27483086802,7098.91013453227,7137.38018674163
"N0224","YEARLY","INDUSTRY","ETS",6893.62889953389,6893.62889953389,6893.62889953389,6893.62889953389,6893.62889953389,6893.62889953389
"N0224","YEARLY","INDUSTRY","THETA",6960.04543707858,7026.45533254896,7092.86522801935,7159.27512348973,7225.68501896011,7292.0949144305
"N0224","YEARLY","INDUSTRY","BEA",6893.23762062338,6874.81815321462,6916.94884277971,6890.83198164093,6934.90120751287,6914.59122653181
"N0224","YEARLY","INDUSTRY","EAT",6890.12557561177,6876.13602529058,6933.62619066215,6921.16541251484,6977.15950232215,6966.1628024281
"N0224","YEARLY","INDUSTRY","BAT",6915.37646647161,6919.09363088631,6983.36095227486,6979.38072295955,7045.58658065495,7047.41323149735
"N0224","YEARLY","INDUSTRY","BET",6941.01863624196,6980.86198280131,7009.77577064175,7040.39295129721,7072.74135100876,7107.70133356867
"N0224","YEARLY","INDUSTRY","BEAT",6909.93957473718,6912.72744804821,6960.92793908962,6957.94276710313,7007.59716037468,7008.96714850648
"N0224","YEARLY","INDUSTRY","medianBEAT",6926.83716830623,6958.06530792749,6968.23104195296,6980.95186520095,6996.26951703308,7015.50454313776
"N0224","YEARLY","INDUSTRY","meanBaggedBEAT",7046.78592544805,7096.99977220082,7154.12858667756,7204.38071454869,7260.92646515188,7311.77207689151
"N0224","YEARLY","INDUSTRY","medianBaggedBEAT",7081.61229043665,7152.92022916902,7220.92209197871,7275.31950639577,7333.19666413751,7393.31091611505
"N0224","YEARLY","INDUSTRY","meanPertBEAT",7017.16418666831,7070.64516264374,7129.15307945605,7185.02386219649,7244.05797812127,7296.27409100006
"N0224","YEARLY","INDUSTRY","medianPertBEAT",7021.97337378444,7083.78745132092,7142.70924926798,7206.12814703754,7266.22800386623,7324.81070695371
