"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1360","QUARTERLY","DEMOGRAPHIC","Auto.Arima",5572.92850606557,5511.4098120979,5713.69400418559,5756.284529771,5648.26395429505,5555.37072212347,5699.78997943744,5730.58539149725
"N1360","QUARTERLY","DEMOGRAPHIC","BSTS",5588.12988989988,5542.19878978433,5718.4492039011,5808.70780076162,5759.23248006882,5710.54172083928,5888.94662633628,5977.49156054213
"N1360","QUARTERLY","DEMOGRAPHIC","ETS",5576.84342797404,5512.13305950178,5656.5513781257,5725.40293029041,5645.83924978338,5567.41073407677,5700.83842662063,5760.88457237236
"N1360","QUARTERLY","DEMOGRAPHIC","THETA",5545.08138805937,5456.62813603031,5600.23457329442,5656.14429003496,5562.89540658953,5474.14392367864,5618.19692310955,5674.27143087211
"N1360","QUARTERLY","DEMOGRAPHIC","BEA",5579.30060797983,5521.91388712801,5696.23152873746,5763.46508694101,5684.44522804909,5611.10772567984,5763.19167746478,5822.98717480391
"N1360","QUARTERLY","DEMOGRAPHIC","EAT",5564.95110736633,5493.39033587667,5656.82665186857,5712.61058336545,5618.99953688932,5532.30845995963,5672.94177638921,5721.91379824724
"N1360","QUARTERLY","DEMOGRAPHIC","BAT",5568.71326134161,5503.41224597085,5677.45926046037,5740.37887352252,5656.7972803178,5580.01878888047,5735.64450962776,5794.11612763716
"N1360","QUARTERLY","DEMOGRAPHIC","BET",5570.0182353111,5503.65332843881,5658.41171844041,5730.08500702899,5655.98904548058,5584.03212619823,5735.99399202215,5804.21585459554
"N1360","QUARTERLY","DEMOGRAPHIC","BEAT",5570.74580299971,5505.59244935358,5672.2322898767,5736.63488771449,5654.05777268419,5576.86677517954,5726.94298887598,5785.80823882096
"N1360","QUARTERLY","DEMOGRAPHIC","medianBEAT",5574.8859670198,5511.77143579984,5685.12269115564,5740.8437300307,5647.05160203922,5561.39072810012,5700.31420302904,5745.73498193481
"N1360","QUARTERLY","DEMOGRAPHIC","meanBaggedBEAT",5576.83156481276,5515.32716856241,5643.89913220266,5701.3422399741,5639.58550734388,5577.67102054367,5700.35307593805,5747.7374195853
"N1360","QUARTERLY","DEMOGRAPHIC","medianBaggedBEAT",5568.55233339368,5521.54794159746,5639.87924214998,5692.90771302871,5634.43353140741,5578.53350000002,5687.26660813003,5733.98709420023
"N1360","QUARTERLY","DEMOGRAPHIC","meanPertBEAT",5577.31012856351,5524.83755046403,5637.25094531522,5690.43742460607,5629.42506047012,5573.85306544998,5679.53539813492,5723.91518452852
"N1360","QUARTERLY","DEMOGRAPHIC","medianPertBEAT",5588.1325184702,5533.14775936696,5642.15981415834,5695.22888409859,5634.2820817203,5576.41549611848,5682.30814473161,5709.29774159815
