"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0595","YEARLY","DEMOGRAPHIC","Auto.Arima",5213.14773224416,5139.11916527087,5083.68059160402,5042.1637073001,5011.07250909102,4987.78890719545
"N0595","YEARLY","DEMOGRAPHIC","BSTS",5455.18061501064,5531.52085935033,5609.0967612645,5679.58049176796,5759.56334790396,5836.12509487718
"N0595","YEARLY","DEMOGRAPHIC","ETS",5308.91340913222,5305.77790926746,5302.64240940269,5299.50690953793,5296.37140967317,5293.23590980841
"N0595","YEARLY","DEMOGRAPHIC","THETA",5419.64328502687,5527.26258327249,5634.8818815181,5742.50117976372,5850.12047800933,5957.73977625494
"N0595","YEARLY","DEMOGRAPHIC","BEA",5325.747252129,5325.47264462956,5331.80658742374,5340.417036202,5355.66908888938,5372.38330396035
"N0595","YEARLY","DEMOGRAPHIC","EAT",5313.90147546775,5324.05321927027,5340.40162750827,5361.39059886725,5385.85479892451,5412.92153108627
"N0595","YEARLY","DEMOGRAPHIC","BAT",5362.65721076056,5399.3008692979,5442.55307812888,5488.08179294393,5540.2521116681,5593.88459277586
"N0595","YEARLY","DEMOGRAPHIC","BET",5394.57910305658,5454.85378396343,5515.54035072843,5573.86286035654,5635.35174519549,5695.70026031351
"N0595","YEARLY","DEMOGRAPHIC","BEAT",5349.22126035347,5375.92012929029,5407.57541094733,5440.93807209243,5479.28193616937,5518.722422034
"N0595","YEARLY","DEMOGRAPHIC","medianBEAT",5364.27834707955,5416.52024626997,5455.8695853336,5489.54370065295,5527.96737878857,5564.6805023428
"N0595","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",5629.59677566847,5813.02558714086,5996.22256463885,6180.21216410494,6363.03398804039,6558.31167779847
"N0595","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",5638.60535340684,5840.17450753123,6042.03695510813,6245.9957452248,6445.55868568601,6661.10297630175
"N0595","YEARLY","DEMOGRAPHIC","meanPertBEAT",5750.41748529646,5970.47462098733,6187.58663394175,6403.13650271252,6624.20985645094,6842.33687792891
"N0595","YEARLY","DEMOGRAPHIC","medianPertBEAT",5689.55201132627,5897.90122857323,6113.68398734944,6324.71736560298,6551.11653397935,6776.54102465109
