"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1325","QUARTERLY","FINANCE","Auto.Arima",2768,2768,2768,2768,2768,2768,2768,2768
"N1325","QUARTERLY","FINANCE","BSTS",2739.59764325403,2726.01226688318,2581.71110845399,2653.05709323001,2623.31010409388,2627.70197738431,2459.19739770302,2528.0916991766
"N1325","QUARTERLY","FINANCE","ETS",2780.70107159984,2780.70107159984,2780.70107159984,2780.70107159984,2780.70107159984,2780.70107159984,2780.70107159984,2780.70107159984
"N1325","QUARTERLY","FINANCE","THETA",2765.75260775426,2749.96583852349,2734.17906929272,2718.39230006195,2702.60553083118,2686.81876160041,2671.03199236964,2655.24522313887
"N1325","QUARTERLY","FINANCE","BEA",2762.76623828462,2758.23777949434,2710.13739335128,2733.91938827662,2724.00372523124,2725.46768299472,2669.29948976762,2692.26425692548
"N1325","QUARTERLY","FINANCE","EAT",2771.4845597847,2766.22230337444,2760.96004696419,2755.69779055393,2750.43553414367,2745.17327773342,2739.91102132316,2734.6487649129
"N1325","QUARTERLY","FINANCE","BAT",2757.78341700276,2747.99270180222,2694.6300592489,2713.14979776399,2697.97187830835,2694.17357966157,2632.74313002422,2650.44564077182
"N1325","QUARTERLY","FINANCE","BET",2762.01710753604,2752.2263923355,2698.86374978218,2717.38348829727,2702.20556884163,2698.40727019485,2636.9768205575,2654.6793313051
"N1325","QUARTERLY","FINANCE","BEAT",2763.51283065203,2756.16979425163,2716.14781233664,2730.03761622295,2718.65417663123,2715.80545264614,2669.73261541812,2683.00949847883
"N1325","QUARTERLY","FINANCE","medianBEAT",2766.87630387713,2758.98291926174,2751.08953464636,2743.19615003097,2735.30276541559,2727.40938080021,2719.51599618482,2711.62261156944
"N1325","QUARTERLY","FINANCE","meanBaggedBEAT",2783.12178472558,2755.66608617915,2740.77411044527,2717.17975523408,2709.44803106784,2685.06585139566,2669.75620863534,2646.57192381476
"N1325","QUARTERLY","FINANCE","medianBaggedBEAT",2783.33674591633,2745.13794801882,2733.97222481679,2708.60281070229,2702.83634112732,2678.44752117374,2667.21716396462,2651.53946535729
"N1325","QUARTERLY","FINANCE","meanPertBEAT",2792.66100265998,2776.31052310374,2761.07198191096,2748.75417591986,2731.00753354894,2716.96136579271,2691.86942774221,2682.94566728723
"N1325","QUARTERLY","FINANCE","medianPertBEAT",2757.29343387315,2734.75787702352,2730.91265976587,2730.4194926284,2715.83158625771,2699.87082860202,2673.38598485042,2672.23497330981
