"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0340","YEARLY","FINANCE","Auto.Arima",3918.92217158731,3991.82635682771,3964.01036022717,3974.62332660667,3970.57403594166,3972.11900973159
"N0340","YEARLY","FINANCE","BSTS",4133.44222957282,4118.57527008286,4110.61729686403,4106.50624184258,4104.74049089342,4099.37533566434
"N0340","YEARLY","FINANCE","ETS",4110.00552469943,4110.00552469943,4110.00552469943,4110.00552469943,4110.00552469943,4110.00552469943
"N0340","YEARLY","FINANCE","THETA",4179.67449671972,4249.33651762565,4318.99853853157,4388.66055943749,4458.32258034342,4527.98460124934
"N0340","YEARLY","FINANCE","BEA",4054.12330861986,4073.46905053667,4061.54439393021,4063.71169771623,4061.77335051151,4060.49995669845
"N0340","YEARLY","FINANCE","EAT",4069.53406433549,4117.05613305093,4131.00480781939,4157.76313691453,4179.63404699484,4203.36971189346
"N0340","YEARLY","FINANCE","BAT",4077.34629929329,4119.91271484541,4131.20873187426,4156.59670929558,4177.87903572617,4199.82631554842
"N0340","YEARLY","FINANCE","BET",4141.04075033066,4159.30577080265,4179.87378669835,4201.72410865984,4224.35619864543,4245.78848720437
"N0340","YEARLY","FINANCE","BEAT",4085.51110564482,4117.43591730891,4125.90793008055,4144.94891314654,4160.91065796948,4177.37111783618
"N0340","YEARLY","FINANCE","medianBEAT",4121.72387713613,4114.29039739115,4110.31141078173,4108.25588327101,4107.37300779643,4104.69043018188
"N0340","YEARLY","FINANCE","meanBaggedBEAT",3961.98701669235,3985.61919889411,4044.14645669718,4089.73365491542,4102.40109645487,4135.72665911752
"N0340","YEARLY","FINANCE","medianBaggedBEAT",3992.44552659377,4116.99356479385,4111.33310134721,4066.1795418863,4142.01701548915,4240.28294439557
"N0340","YEARLY","FINANCE","meanPertBEAT",3892.56938649344,3842.89553015375,3819.81790014085,3847.39769081218,3799.5022624968,3782.43820693367
"N0340","YEARLY","FINANCE","medianPertBEAT",4077.76635615825,4150.28520186149,4267.37313025092,4304.18072076519,4386.06449181498,4383.04947766108
