"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N2739","MONTHLY","DEMOGRAPHIC","Auto.Arima",5418.99919392887,5383.6465640138,5199.42524817544,6484.16478380233,7670.34886762625,7061.55087519635,7640.26393847807,6686.65648446971,6009.01713217671,5757.71392173193,5893.22909903249,5722.39828078806,5226.50549266109,5274.75648300881,5289.91780351076,6325.60800202728,7612.42292319695,7079.67855188409
"N2739","MONTHLY","DEMOGRAPHIC","BSTS",4829.07353956665,5212.58826565268,4731.19121449878,6044.42725153507,7598.85274856099,6688.83525816229,7172.85618825284,6445.66588629649,5215.12269578229,5219.66416551328,5505.38897163271,4958.98625666366,4273.90378468987,4650.57350982722,4182.07686412263,5484.54141481175,7036.16303272848,6135.40019840128
"N2739","MONTHLY","DEMOGRAPHIC","ETS",5016.7097314957,5109.51639918743,5236.71528865972,6452.91054766319,8119.10708928255,7491.09030972537,7987.7538670065,6869.89852046188,6114.75744494415,5706.97022958614,5939.03280781616,5845.47520649768,5021.80100499167,5114.46358028869,5241.55267510568,6458.59756405049,8125.93389091832,7497.09979615396
"N2739","MONTHLY","DEMOGRAPHIC","THETA",4912.49118560403,5042.48005485923,5164.74754042264,6290.41116458911,7975.72502350361,7377.58159167553,7770.18401442483,6724.95109064529,6051.49369752064,5506.79494467717,5803.41433654058,5733.83600221364,4922.56837721644,5052.82212996377,5175.33857471635,6303.30832499989,7992.07477079674,7392.70259851185
"N2739","MONTHLY","DEMOGRAPHIC","BEA",5088.26082166374,5235.25040961797,5055.77725044465,6327.16752766687,7796.10290182326,7080.49214769467,7600.2913312458,6667.40696374269,5779.63242430105,5561.44943894378,5779.21695949378,5508.95324798313,4840.73676078088,5013.26452437491,4904.51578091302,6089.58232696317,7591.50661561458,6904.05951547978
"N2739","MONTHLY","DEMOGRAPHIC","EAT",5116.0667036762,5178.54767268682,5200.2960257526,6409.16216535154,7921.7269934708,7310.07425886575,7799.40060663647,6760.50203185896,6058.42275821383,5657.15969866508,5878.55874779641,5767.23649649979,5056.95829162307,5147.34739775376,5235.60301777759,6362.50463035922,7910.14386163734,7323.16031551663
"N2739","MONTHLY","DEMOGRAPHIC","BAT",5053.52130636651,5212.90496150857,5031.78800103229,6273.00106664217,7748.30887989695,7042.65590834472,7527.76804705191,6619.09115380383,5758.54450849321,5494.72434397413,5734.01080240193,5471.74017988845,4807.65921818914,4992.7173742666,4882.44441411658,6037.81924727964,7546.88690890739,6869.26044959907
"N2739","MONTHLY","DEMOGRAPHIC","BET",4919.42481888879,5121.52823989978,5044.21801452705,6262.58298792913,7897.89495378238,7185.8357198544,7643.59802322806,6680.17183246789,5793.7912794157,5477.80977992553,5749.27870532981,5512.76582179166,4739.424388966,4939.28640669323,4866.32270464822,6082.14910128737,7718.05723148118,7008.4008643557
"N2739","MONTHLY","DEMOGRAPHIC","BEAT",5044.31841264881,5187.05782092828,5083.01982293915,6317.97843689743,7841.00843224335,7154.76450868989,7642.76450204056,6681.79299546834,5847.59774260595,5547.78581537713,5785.26630375548,5565.17393654076,4861.19466488977,5023.15392577212,4972.22147936385,6143.01382647235,7691.64865441012,7026.2202862378
"N2739","MONTHLY","DEMOGRAPHIC","medianBEAT",4964.60045854986,5161.05233242005,5182.08639429904,6371.66085612615,7823.03694556493,7219.56623343594,7705.22397645145,6705.8037875575,6030.25541484868,5606.88258713166,5848.32171778654,5728.11714150085,4972.18469110406,5083.64285512623,5208.44562491101,6314.45816351359,7802.24884699685,7236.19057519797
"N2739","MONTHLY","DEMOGRAPHIC","meanBaggedBEAT",4963.50611238629,5132.51758466739,5115.47644747758,6169.40215103422,7796.43629290574,7197.24789675805,7611.79688057445,6700.24916973163,5931.5605534189,5492.47490479985,5770.68371334245,5576.8849903283,4847.15937101707,5008.13177652646,4992.36750645739,6055.08725129164,7680.15723298476,7077.60656085653
"N2739","MONTHLY","DEMOGRAPHIC","medianBaggedBEAT",4971.20027619226,5144.32212523481,5088.33207564828,6137.31117590138,7846.95074467638,7135.28461257154,7655.47574196918,6695.0216354495,5884.26473420914,5493.77838832026,5747.90824526953,5520.40452324303,4838.67001551889,4953.85372459126,4962.65805865315,6099.89785222435,7672.61507747084,6990.21201061441
"N2739","MONTHLY","DEMOGRAPHIC","meanPertBEAT",4867.87229732165,5014.37633604282,5041.27015992491,6070.28784493963,7584.70802535912,7028.97872471064,7477.69315170002,6422.99041813474,5786.89028087871,5326.99706426269,5522.83524351936,5413.56832422268,4650.70819579291,4797.20291254051,4840.61513042721,5851.15473051331,7361.2389407808,6822.46057081296
"N2739","MONTHLY","DEMOGRAPHIC","medianPertBEAT",4925.11592666875,5094.72130245753,5111.64907135409,6055.09404080077,7535.61590684792,7115.29423541929,7473.28066193109,6469.39597554882,5818.29355131809,5319.10164687697,5542.20542156542,5448.51651164462,4747.07261410275,4872.28036828539,4886.73326076858,5874.92796443027,7318.78849448337,6964.49898136652
