"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N2886","OTHER","OTHER","Auto.Arima",7726.99184212291,7594.54910450871,7430.8984174217,7318.33800733462,7198.07037395533,7042.18909446645,6915.04010310612,6797.87861270567
"N2886","OTHER","OTHER","BSTS",7735.06963212587,7665.14479599613,7597.6925231746,7523.89225630611,7442.74103952615,7380.77458955665,7303.61452614312,7228.80110510964
"N2886","OTHER","OTHER","ETS",7686.78363520275,7553.5771866589,7420.37073811506,7287.16428957121,7153.95784102737,7020.75139248352,6887.54494393968,6754.33849539584
"N2886","OTHER","OTHER","THETA",7750.7424733648,7681.48827309599,7612.23407282717,7542.97987255835,7473.72567228954,7404.47147202072,7335.2172717519,7265.96307148308
"N2886","OTHER","OTHER","BEA",7716.28170315051,7604.42369572125,7482.98722623712,7376.46485107065,7264.92308483628,7147.90502550221,7035.39985772964,6927.00607107038
"N2886","OTHER","OTHER","EAT",7721.50598356349,7609.8715214212,7487.83440945464,7382.8273898214,7275.25129575741,7155.80398632356,7045.9341062659,6939.39339319486
"N2886","OTHER","OTHER","BAT",7737.60131587119,7647.06072453361,7546.94167114116,7461.73671206636,7371.51236192367,7275.81171868127,7184.62396700038,7097.5475964328
"N2886","OTHER","OTHER","BET",7724.19858023114,7633.40341858367,7543.43244470561,7451.34547281189,7356.80818428102,7268.6658180203,7175.4589139449,7083.03422399619
"N2886","OTHER","OTHER","BEAT",7724.89689570408,7623.68984006493,7515.29893788463,7418.09360644258,7317.1237316996,7212.04663713184,7110.35421123521,7011.74532117356
"N2886","OTHER","OTHER","medianBEAT",7731.03073712439,7629.84695025242,7514.29547029815,7421.11513182037,7320.40570674074,7211.48184201155,7109.32731462462,7013.33985890765
"N2886","OTHER","OTHER","meanBaggedBEAT",7741.17027213004,7656.8481159678,7563.07707957628,7476.34201357593,7391.12111013679,7303.62615336118,7218.91337386085,7132.76850016665
"N2886","OTHER","OTHER","medianBaggedBEAT",7737.98171887597,7670.50303564931,7584.54191088158,7503.67592900377,7419.44744194775,7334.07895821156,7249.04087518627,7164.15717547026
"N2886","OTHER","OTHER","meanPertBEAT",7729.82922625359,7635.17164812799,7540.87047884658,7447.34265487605,7352.34735537463,7252.53145616374,7160.99862345594,7063.26692325707
"N2886","OTHER","OTHER","medianPertBEAT",7744.45705891314,7648.67894739215,7567.2651948841,7467.14774117699,7388.67908110099,7271.13344381257,7188.95012781105,7098.87319816413
