"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0932","QUARTERLY","INDUSTRY","Auto.Arima",7023.55,7023.55,7023.55,7023.55,7023.55,7023.55,7023.55,7023.55
"N0932","QUARTERLY","INDUSTRY","BSTS",6997.29516180087,7362.3943725804,7390.22323250487,7172.30452263175,7116.63972895492,7473.5008711127,7540.70514117313,7317.93571056904
"N0932","QUARTERLY","INDUSTRY","ETS",7091.66406436596,7091.66406436596,7091.66406436596,7091.66406436596,7091.66406436596,7091.66406436596,7091.66406436596,7091.66406436596
"N0932","QUARTERLY","INDUSTRY","THETA",7039.7405013143,7055.88418699618,7072.02787267805,7088.17155835992,7104.3152440418,7120.45892972367,7136.60261540555,7152.74630108742
"N0932","QUARTERLY","INDUSTRY","BEA",7037.50307538894,7159.20281231546,7168.47909895695,7095.83952899924,7077.28459777363,7196.23831182622,7218.6397351797,7144.38325831167
"N0932","QUARTERLY","INDUSTRY","EAT",7051.65152189342,7057.03275045405,7062.41397901467,7067.7952075753,7073.17643613592,7078.55766469655,7083.93889325717,7089.32012181779
"N0932","QUARTERLY","INDUSTRY","BAT",7020.19522103839,7147.27618652553,7161.93370172764,7094.67536033056,7081.50165766557,7205.83660027879,7233.61925219289,7164.74400388548
"N0932","QUARTERLY","INDUSTRY","BET",7042.89990916038,7169.98087464751,7184.63838984963,7117.38004845255,7104.20634578756,7228.54128840078,7256.32394031488,7187.44869200747
"N0932","QUARTERLY","INDUSTRY","BEAT",7038.06243187028,7133.37315598564,7144.36629238722,7093.92253633941,7084.04225934067,7177.29346630058,7198.13045523616,7146.4740190056
"N0932","QUARTERLY","INDUSTRY","medianBEAT",7031.64525065715,7073.77412568107,7081.84596852201,7089.91781136294,7097.98965420388,7106.06149704482,7114.13333988576,7122.20518272669
"N0932","QUARTERLY","INDUSTRY","meanBaggedBEAT",7186.94788176332,7208.92310183965,7220.69165316508,7209.8109703352,7222.81283575291,7272.18150619787,7272.65662082566,7286.41203431754
"N0932","QUARTERLY","INDUSTRY","medianBaggedBEAT",7165.91349986342,7197.01277569473,7236.90294005799,7174.51270901825,7187.91091887727,7250.23604920231,7250.72208494562,7263.21134904648
"N0932","QUARTERLY","INDUSTRY","meanPertBEAT",7140.27045657498,7159.00521957396,7184.02916240148,7170.83989892964,7195.97535440937,7224.90307602701,7242.19618407145,7232.12550502818
"N0932","QUARTERLY","INDUSTRY","medianPertBEAT",7142.96289066729,7162.24858935252,7188.42401195164,7182.3890342487,7190.3059620702,7210.39593561635,7231.66320625368,7242.00977443247
