"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0478","YEARLY","DEMOGRAPHIC","Auto.Arima",6828.46263972716,6776.70050523284,6719.02111575885,6655.72676291513,6587.11436237676,6513.47531777872
"N0478","YEARLY","DEMOGRAPHIC","BSTS",6834.60770362647,6794.85064744619,6754.86009398154,6715.62170537365,6676.3236265669,6637.77922438345
"N0478","YEARLY","DEMOGRAPHIC","ETS",6874.00390058527,6874.00390058527,6874.00390058527,6874.00390058527,6874.00390058527,6874.00390058527
"N0478","YEARLY","DEMOGRAPHIC","THETA",6871.96159108041,6869.91948581726,6867.8773805541,6865.83527529094,6863.79317002778,6861.75106476462
"N0478","YEARLY","DEMOGRAPHIC","BEA",6845.6914146463,6815.18501775476,6782.62837010855,6748.45078962468,6712.48062984297,6675.08614758248
"N0478","YEARLY","DEMOGRAPHIC","EAT",6858.14271046428,6840.20796387845,6820.30079896607,6798.52197959711,6774.97047766327,6749.74342770954
"N0478","YEARLY","DEMOGRAPHIC","BAT",6845.01064481135,6813.82354616543,6780.58619676483,6745.72791452657,6709.07705299048,6671.0018689756
"N0478","YEARLY","DEMOGRAPHIC","BET",6860.19106509738,6846.2580112829,6832.2471250403,6818.48696041662,6804.70689905998,6791.17806324445
"N0478","YEARLY","DEMOGRAPHIC","BEAT",6852.25895875483,6828.86863477039,6803.94062271994,6777.79691104125,6750.30876488918,6721.75237687802
"N0478","YEARLY","DEMOGRAPHIC","medianBEAT",6853.28464735344,6832.38506663172,6811.36873726782,6790.72849033229,6770.05839829734,6749.76514457404
"N0478","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",6850.72621982131,6823.41295820374,6796.99904532591,6771.11241461228,6745.66045671795,6720.26985198363
"N0478","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",6847.75975121522,6818.08879402143,6791.78974749827,6768.96641697356,6747.73596326899,6724.10643562476
"N0478","YEARLY","DEMOGRAPHIC","meanPertBEAT",6846.47747555176,6822.17558720721,6799.95498537241,6778.36093659832,6758.07278180046,6737.94856750752
"N0478","YEARLY","DEMOGRAPHIC","medianPertBEAT",6851.20132940244,6828.59344054098,6806.10009284012,6784.1726149401,6762.42131255128,6741.03534945638
