"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0448","YEARLY","DEMOGRAPHIC","Auto.Arima",9354.93333333333,9354.93333333333,9354.93333333333,9354.93333333333,9354.93333333333,9354.93333333333
"N0448","YEARLY","DEMOGRAPHIC","BSTS",9572.32310223911,9588.73176260439,9603.17214742051,9596.21456658882,9618.6338661211,9614.96571920465
"N0448","YEARLY","DEMOGRAPHIC","ETS",9354.70958469063,9354.70958469063,9354.70958469063,9354.70958469063,9354.70958469063,9354.70958469063
"N0448","YEARLY","DEMOGRAPHIC","THETA",9511.22676729606,9521.65712443892,9532.08748158178,9542.51783872463,9552.94819586749,9563.37855301035
"N0448","YEARLY","DEMOGRAPHIC","BEA",9427.32200675436,9432.79156020945,9437.60502181482,9435.28582820426,9442.75892804835,9441.53621240954
"N0448","YEARLY","DEMOGRAPHIC","EAT",9406.95656177334,9410.43334748763,9413.91013320191,9417.3869189162,9420.86370463048,9424.34049034477
"N0448","YEARLY","DEMOGRAPHIC","BAT",9479.49440095617,9488.44074012554,9496.73098744521,9497.88857954893,9508.83846510731,9511.09253518278
"N0448","YEARLY","DEMOGRAPHIC","BET",9479.41981807527,9488.36615724465,9496.65640456431,9497.81399666803,9508.76388222641,9511.01795230188
"N0448","YEARLY","DEMOGRAPHIC","BEAT",9448.29819688978,9455.00795126682,9461.22563675656,9462.09383083435,9470.30624500314,9471.99679755974
"N0448","YEARLY","DEMOGRAPHIC","medianBEAT",9433.0800503147,9438.29522888612,9443.51040745755,9448.72558602898,9453.94076460041,9459.15594317184
"N0448","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",9443.79816972183,9471.25354469171,9488.98971653659,9533.06663230855,9511.09829263313,9532.41263558081
"N0448","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",9444.03799721988,9469.64807902389,9495.48135475574,9524.39386395401,9514.01669725135,9513.46945771694
"N0448","YEARLY","DEMOGRAPHIC","meanPertBEAT",9470.62793337327,9487.19177799699,9505.52508396839,9521.97886587202,9527.56578384508,9522.37147382876
"N0448","YEARLY","DEMOGRAPHIC","medianPertBEAT",9442.71556923388,9451.24600843885,9475.49120591848,9518.72052996443,9514.82951109025,9499.8453496704
