"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0392","YEARLY","DEMOGRAPHIC","Auto.Arima",11127.9519672458,11332.7039344915,11537.4559017373,11742.2078689831,11946.9598362288,12151.7118034746
"N0392","YEARLY","DEMOGRAPHIC","BSTS",11112.2515270764,11366.2828647496,11607.9155878481,11863.9511327134,12107.3528568217,12364.1577290624
"N0392","YEARLY","DEMOGRAPHIC","ETS",11115.707558983,11308.2248147197,11500.7420704564,11693.259326193,11885.7765819297,12078.2938376664
"N0392","YEARLY","DEMOGRAPHIC","THETA",10998.4503194287,11073.72109469,11148.9918699514,11224.2626452127,11299.533420474,11374.8041957353
"N0392","YEARLY","DEMOGRAPHIC","BEA",11118.6370177684,11335.7372046536,11548.7045200139,11766.4727759632,11980.0297583267,12198.0544567345
"N0392","YEARLY","DEMOGRAPHIC","EAT",11080.7032818858,11238.2166146337,11395.7299473817,11553.2432801296,11710.7566128775,11868.2699456254
"N0392","YEARLY","DEMOGRAPHIC","BAT",11079.5512712503,11257.5692979771,11431.4544531789,11610.1405489697,11784.6153711748,11963.5579094241
"N0392","YEARLY","DEMOGRAPHIC","BET",11075.4698018294,11249.4095913864,11419.2165094186,11593.8243680397,11764.2209530751,11939.0852541547
"N0392","YEARLY","DEMOGRAPHIC","BEAT",11088.5903431835,11270.2331771627,11448.7763574983,11630.9202432756,11809.9056738636,11992.2418914847
"N0392","YEARLY","DEMOGRAPHIC","medianBEAT",11113.9795430297,11320.4643746056,11519.0989860968,11717.733597588,11916.3682090793,12115.0028205705
"N0392","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",11073.986162658,11251.8913400634,11430.4854744874,11607.851273549,11787.3979530031,11965.2857569476
"N0392","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",11064.5954810538,11240.4352335881,11417.5483313329,11591.8344633944,11769.7442074921,11945.9088276006
"N0392","YEARLY","DEMOGRAPHIC","meanPertBEAT",11079.0515808846,11265.9185375271,11452.311018626,11639.8923532031,11826.7390408606,12014.9459167701
"N0392","YEARLY","DEMOGRAPHIC","medianPertBEAT",11110.3903159592,11290.8695987143,11470.3265291582,11649.4633259164,11827.5565757285,12007.4006205711
