"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1011","QUARTERLY","MACRO","Auto.Arima",5739.5,5739.5,5739.5,5739.5,5739.5,5739.5,5739.5,5739.5
"N1011","QUARTERLY","MACRO","BSTS",5777.09242653568,5814.631464638,5827.87286690589,5913.35154962071,5936.059493754,5975.30212717302,5990.28353933011,6067.08654702577
"N1011","QUARTERLY","MACRO","ETS",5784.62998643092,5824.93988615946,5865.249785888,5905.55968561654,5945.86958534509,5986.17948507363,6026.48938480217,6066.79928453071
"N1011","QUARTERLY","MACRO","THETA",5738.30659664205,5758.41909664205,5778.53159664205,5798.64409664205,5818.75659664205,5838.86909664205,5858.98159664205,5879.09409664205
"N1011","QUARTERLY","MACRO","BEA",5767.07413765553,5793.02378359915,5810.87421759797,5852.80374507908,5873.80969303303,5900.32720408222,5918.75764137743,5957.79527718549
"N1011","QUARTERLY","MACRO","EAT",5754.14552769099,5774.2863276005,5794.42712751002,5814.56792741953,5834.70872732904,5854.84952723856,5874.99032714807,5895.13112705759
"N1011","QUARTERLY","MACRO","BAT",5751.63300772591,5770.85018709335,5781.96815451598,5817.16521542092,5831.43869679868,5851.22374127169,5862.92171199072,5895.22688122261
"N1011","QUARTERLY","MACRO","BET",5766.67633653622,5799.3301491465,5823.88474981198,5872.51844395977,5900.22855858038,5933.45023629623,5958.58484025811,6004.32664273284
"N1011","QUARTERLY","MACRO","BEAT",5759.88225240216,5784.37261185988,5802.78856235899,5839.26383296982,5860.04641893528,5884.96267722217,5903.81363019358,5938.11998204963
"N1011","QUARTERLY","MACRO","medianBEAT",5758.29621326784,5786.52528064002,5803.20223177397,5852.1018911293,5877.40804519802,5907.08561190754,5924.63256798608,5972.94669058638
"N1011","QUARTERLY","MACRO","meanBaggedBEAT",5766.47723356704,5789.78774027748,5820.66594440823,5853.84153180891,5875.98060518845,5899.49940732634,5931.44347709016,5963.34635003387
"N1011","QUARTERLY","MACRO","medianBaggedBEAT",5760.02856873778,5781.54659400925,5821.09488035097,5845.89771369296,5872.76799748292,5893.45098840739,5920.83749218571,5960.5564242751
"N1011","QUARTERLY","MACRO","meanPertBEAT",5729.0259788436,5751.76108767668,5781.82817324474,5802.34784279146,5829.518367136,5851.31628556125,5878.91791808484,5901.02868577868
"N1011","QUARTERLY","MACRO","medianPertBEAT",5742.82880078251,5753.19354432723,5810.7850160479,5809.93231964302,5850.33232897012,5850.82600186533,5910.61852261082,5903.77723422375
