"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0398","YEARLY","DEMOGRAPHIC","Auto.Arima",1300,1300,1300,1300,1300,1300
"N0398","YEARLY","DEMOGRAPHIC","BSTS",1336.50491738315,1349.37067816018,1368.59085000721,1382.75052943668,1400.762492757,1417.03822516992
"N0398","YEARLY","DEMOGRAPHIC","ETS",1300.01500263,1300.01500263,1300.01500263,1300.01500263,1300.01500263,1300.01500263
"N0398","YEARLY","DEMOGRAPHIC","THETA",1317.60499509762,1335.19323039174,1352.78146568586,1370.36970097997,1387.95793627409,1405.54617156821
"N0398","YEARLY","DEMOGRAPHIC","BEA",1312.17330667105,1316.46189359673,1322.86861754574,1327.58851068889,1333.59249846233,1339.01774259997
"N0398","YEARLY","DEMOGRAPHIC","EAT",1305.87333257587,1311.73607767391,1317.59882277195,1323.46156786999,1329.32431296803,1335.18705806607
"N0398","YEARLY","DEMOGRAPHIC","BAT",1318.03663749359,1328.18796951731,1340.45743856436,1351.04007680555,1362.90680967703,1374.19479891271
"N0398","YEARLY","DEMOGRAPHIC","BET",1318.04163837026,1328.19297039397,1340.46243944102,1351.04507768222,1362.9118105537,1374.19979978938
"N0398","YEARLY","DEMOGRAPHIC","BEAT",1313.53122877769,1321.14472779548,1330.34682958077,1338.28380826166,1347.18385791527,1355.64984984203
"N0398","YEARLY","DEMOGRAPHIC","medianBEAT",1308.80999886381,1317.60411651087,1326.39823415793,1335.19235180499,1343.98646945205,1352.7805870991
"N0398","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",1348.30970485245,1357.80866310317,1355.03262001766,1329.38298921817,1312.54921043307,1299.71393661669
"N0398","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",1345.70736790123,1368.70579312839,1368.8297558367,1346.44991288731,1331.8609763768,1321.01071151664
"N0398","YEARLY","DEMOGRAPHIC","meanPertBEAT",1317.24255022447,1316.88751586087,1301.8479916009,1285.67989251434,1268.05509818803,1250.01223622233
"N0398","YEARLY","DEMOGRAPHIC","medianPertBEAT",1298.60472376041,1291.90273222282,1272.0749206303,1266.03928595611,1245.93444308425,1212.40506792891
