"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0491","YEARLY","DEMOGRAPHIC","Auto.Arima",9960.45,10922.2,11883.95,12845.7,13807.45,14769.2
"N0491","YEARLY","DEMOGRAPHIC","BSTS",9888.52596894004,10830.3021321134,11763.4419814457,12714.5398289566,13651.9230792406,14593.1640352152
"N0491","YEARLY","DEMOGRAPHIC","ETS",9961.57990945204,10924.4564076424,11887.3329058327,12850.209404023,13813.0859022133,14775.9624004036
"N0491","YEARLY","DEMOGRAPHIC","THETA",9249.72791569249,9500.82690692055,9751.92589814862,10003.0248893767,10254.1238806048,10505.2228718328
"N0491","YEARLY","DEMOGRAPHIC","BEA",9936.85195946403,10892.3195132519,11844.9082957595,12803.4830776599,13757.4863271513,14712.7754785396
"N0491","YEARLY","DEMOGRAPHIC","EAT",9723.91927504818,10449.1611048543,11174.4029346604,11899.6447644666,12624.8865942727,13350.1284240788
"N0491","YEARLY","DEMOGRAPHIC","BAT",9699.56796154418,10417.7763463446,11133.1059598648,11854.4215727778,12571.1656532818,13289.1956356827
"N0491","YEARLY","DEMOGRAPHIC","BET",9699.94459802819,10418.5284822254,11134.2335951423,11855.9247074521,12573.0442873529,13291.4497691505
"N0491","YEARLY","DEMOGRAPHIC","BEAT",9765.07094852114,10544.4463616691,11321.6626963567,12103.3685305891,12881.6457155147,13660.8873268629
"N0491","YEARLY","DEMOGRAPHIC","medianBEAT",9924.48798447002,10876.2510660567,11823.6959907228,12780.1199144783,13729.6865396203,14681.1820176076
"N0491","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",9692.44547439068,10440.5735550916,11190.9680034441,11940.4247903218,12690.5436606226,13439.0012511196
"N0491","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",9762.26730155953,10565.9997554407,11360.7314830206,12150.1541442864,12931.8504819698,13712.3678942593
"N0491","YEARLY","DEMOGRAPHIC","meanPertBEAT",9754.26397418155,10510.6545646515,11268.2793471061,12025.2134370245,12782.3100043008,13539.1500004591
"N0491","YEARLY","DEMOGRAPHIC","medianPertBEAT",9753.56090213453,10498.6974039452,11246.809303432,11989.1651803582,12744.9962197697,13506.04300869
