"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N2863","OTHER","OTHER","Auto.Arima",4444.46933123838,4509.69623259129,4621.46723352159,4721.55372602083,4783.35002222367,4810.71694198601,4822.53105487447,4836.81878881449
"N2863","OTHER","OTHER","BSTS",4510.70605440159,4533.18197514784,4553.49669340038,4558.75213274997,4575.18682588243,4570.37697592227,4611.97712887996,4632.1661213506
"N2863","OTHER","OTHER","ETS",4490.01752197337,4490.01752197337,4490.01752197337,4490.01752197337,4490.01752197337,4490.01752197337,4490.01752197337,4490.01752197337
"N2863","OTHER","OTHER","THETA",4509.438464379,4528.8574784635,4548.27649254801,4567.69550663252,4587.11452071703,4606.53353480153,4625.95254888604,4645.37156297055
"N2863","OTHER","OTHER","BEA",4481.73096920444,4510.9652432375,4554.99381629845,4590.10779358139,4616.18479002649,4623.70381329388,4641.50856857593,4653.00081071282
"N2863","OTHER","OTHER","EAT",4481.30843919691,4509.52374434272,4553.25374934766,4593.0889182089,4620.16068830469,4635.75599958697,4646.16704191129,4657.40262458614
"N2863","OTHER","OTHER","BAT",4488.20461667299,4523.91189540088,4574.41347315666,4616.00045513444,4648.55045627438,4662.5424842366,4686.82024421349,4704.78549104521
"N2863","OTHER","OTHER","BET",4503.38734691799,4517.3523251949,4530.59690264059,4538.82172045195,4550.77295619094,4555.64267756572,4575.98239991312,4589.18506876484
"N2863","OTHER","OTHER","BEAT",4488.65784299808,4515.438302044,4553.31448536084,4584.50472184417,4608.91722269912,4619.41124367079,4637.61956365346,4651.09349877725
"N2863","OTHER","OTHER","medianBEAT",4499.72799317618,4519.2768555274,4550.8865929742,4563.22381969125,4581.15067329973,4588.4552553619,4618.964838883,4638.76884216057
"N2863","OTHER","OTHER","meanBaggedBEAT",4522.44692034027,4543.09655257982,4565.74201684993,4579.79108044354,4599.1048557752,4590.03881108505,4581.22362509297,4599.37065092309
"N2863","OTHER","OTHER","medianBaggedBEAT",4508.82427646283,4553.98022817749,4600.0274890454,4612.28299201487,4609.82287647183,4610.37314305804,4631.17020540501,4683.22196767025
"N2863","OTHER","OTHER","meanPertBEAT",4481.85296449224,4507.04653947437,4513.09961611105,4532.56227118086,4556.90753234354,4579.39727587352,4605.92270897827,4618.06334695827
"N2863","OTHER","OTHER","medianPertBEAT",4505.14717274051,4529.73571180764,4517.1692336572,4524.52217831747,4542.36788023606,4559.10415858208,4615.57933624503,4629.25880383988
