"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0081","YEARLY","MICRO","Auto.Arima",9239.57692307631,9570.75384615261,9901.93076922892,10233.1076923052,10564.2846153815,10895.4615384578
"N0081","YEARLY","MICRO","BSTS",8874.68300488773,8783.03668811898,8696.55355711644,8594.99362377386,8520.0937959248,8472.9584428786
"N0081","YEARLY","MICRO","ETS",8908.40528423481,8908.40528423481,8908.40528423481,8908.40528423481,8908.40528423481,8908.40528423481
"N0081","YEARLY","MICRO","THETA",9113.92247447747,9319.4191118401,9524.91574920274,9730.41238656538,9935.90902392802,10141.4056612907
"N0081","YEARLY","MICRO","BEA",9007.55507073295,9087.3986061688,9168.96320352672,9245.50220010463,9330.92789851371,9425.60842185708
"N0081","YEARLY","MICRO","EAT",9087.30156059619,9266.19274740917,9445.08393422216,9623.97512103514,9802.86630784812,9981.7574946611
"N0081","YEARLY","MICRO","BAT",9076.06080081384,9224.40321537056,9374.46669184937,9519.50456754815,9673.42914507811,9836.60854754236
"N0081","YEARLY","MICRO","BET",8965.67025453334,9003.62036139796,9043.29153018466,9077.93709819135,9121.46936802921,9174.25646280135
"N0081","YEARLY","MICRO","BEAT",9034.14692166908,9145.40373258662,9257.95133994573,9366.72974671982,9482.17317986729,9604.55773171547
"N0081","YEARLY","MICRO","medianBEAT",9011.16387935614,9113.91219803745,9216.66051671877,9319.40883540009,9422.15715408141,9524.90547276273
"N0081","YEARLY","MICRO","meanBaggedBEAT",8947.30746070427,9084.40302187319,9245.27295062215,9478.04076853976,9729.98636830468,9886.46781966635
"N0081","YEARLY","MICRO","medianBaggedBEAT",8982.48060068196,9128.54657805282,9276.99796590806,9508.91573208269,9762.50658682943,9926.51235540178
"N0081","YEARLY","MICRO","meanPertBEAT",9313.60616201439,9528.28973501631,9763.99930926907,9995.29407378615,10227.4549703004,10448.3969438766
"N0081","YEARLY","MICRO","medianPertBEAT",9314.79189163835,9539.75160277466,9754.10012665888,9929.36223121345,10158.6572546818,10342.7103313341
