"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0438","YEARLY","DEMOGRAPHIC","Auto.Arima",8477.65000000198,8598.80000000396,8719.95000000593,8841.10000000791,8962.25000000989,9083.40000001187
"N0438","YEARLY","DEMOGRAPHIC","BSTS",8484.16617752609,8600.57057321773,8713.08564904542,8829.21865013643,8940.99024205352,9057.80323921968
"N0438","YEARLY","DEMOGRAPHIC","ETS",8480.65029341086,8603.43474940847,8726.21920540608,8849.00366140369,8971.78811740129,9094.5725733989
"N0438","YEARLY","DEMOGRAPHIC","THETA",8418.28794062317,8480.08008348031,8541.87222633746,8603.6643691946,8665.45651205174,8727.24865490889
"N0438","YEARLY","DEMOGRAPHIC","BEA",8480.82215697964,8600.93510754338,8719.75161815248,8839.77410384934,8958.34278648824,9078.59193754349
"N0438","YEARLY","DEMOGRAPHIC","EAT",8458.86274467867,8560.77161096425,8662.68047724982,8764.5893435354,8866.49820982097,8968.40707610655
"N0438","YEARLY","DEMOGRAPHIC","BAT",8460.03470605041,8559.81688556733,8658.30262512961,8757.99433977965,8856.23225137172,8956.15063138015
"N0438","YEARLY","DEMOGRAPHIC","BET",8461.03480385337,8561.3618020355,8660.39236026299,8760.62889357824,8859.41162383552,8959.87482250916
"N0438","YEARLY","DEMOGRAPHIC","BEAT",8465.18860289052,8570.72135152762,8675.28177019872,8780.74667018566,8885.12121787911,8990.75611688484
"N0438","YEARLY","DEMOGRAPHIC","medianBEAT",8479.15014670642,8599.68528661084,8716.51782452568,8835.15932507217,8951.62012103171,9070.60161961578
"N0438","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",8473.20084569093,8575.15681999842,8679.7047662002,8782.11616810694,8886.49393254377,8989.43943322871
"N0438","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",8472.47350571084,8575.08556049097,8679.15743117133,8784.90096010229,8890.06643868455,8995.22473315916
"N0438","YEARLY","DEMOGRAPHIC","meanPertBEAT",8464.20636732175,8569.78582824281,8673.15704717359,8777.00490783394,8879.50680844724,8983.55169917475
"N0438","YEARLY","DEMOGRAPHIC","medianPertBEAT",8464.31916642081,8569.4780651442,8675.01337444355,8780.21180250744,8885.54172006241,8990.54481195625
