"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N2560","MONTHLY","FINANCE","Auto.Arima",9351.76439855273,9147.18955975833,8929.87150615801,8733.55103183817,8810.58169872479,8892.22586956727,8370.04801101921,8149.03918379124,8333.8773224766,8535.35448778742,8814.92881141782,9125.62584543745,9472.98845412179,9271.50142043826,9055.43820715395,8859.62768218719,8936.865585277,9018.59397398083
"N2560","MONTHLY","FINANCE","BSTS",9286.3653581114,9055.79538981819,8870.02141125398,8658.27750257175,8771.21519179538,8911.66850294651,8359.4927516986,8132.48444910652,8287.32081895026,8410.30249813754,8690.23336811212,9024.10490511555,9283.22423977646,9053.06165284393,8857.89446017982,8648.82923749771,8757.25126523266,8912.6714441306
"N2560","MONTHLY","FINANCE","ETS",9270.78933350156,9042.45235606414,8857.21567138024,8648.63401199825,8756.17727579947,8895.0781220658,8376.72916789762,8158.79772596457,8256.4286600399,8385.03853848705,8652.28837324727,9011.34060754057,9270.26179081239,9042.03030336658,8856.87801438456,8648.36387453107,8755.96115632881,8894.9052188914
"N2560","MONTHLY","FINANCE","THETA",9293.34100682524,9045.72073471828,8846.55495427004,8615.2361533453,8735.67833062223,8906.68209910752,8341.09153440947,8108.91599279658,8214.15931195388,8359.61845280106,8651.09524110734,9046.86609467827,9329.27291452495,9080.68397462876,8880.7373746986,8648.51406011505,8769.41060898539,8941.06363437002
"N2560","MONTHLY","FINANCE","BEA",9302.97303005523,9081.81243521355,8885.70286293074,8680.15418213606,8779.32472210655,8899.6574981932,8368.75664353848,8146.77378628744,8292.54226715559,8443.565174804,8719.15018425907,9053.69045269786,9342.15816157021,9122.19779221626,8923.40356057278,8718.94026473866,8816.69266894615,8942.05687900094
"N2560","MONTHLY","FINANCE","EAT",9305.29824629318,9078.45421684692,8877.88071060276,8665.80706572724,8767.4791017155,8897.9953635802,8362.6229044421,8138.91763418413,8268.1550981568,8426.67049302517,8706.10414192414,9061.27751588543,9357.50771981971,9131.4052328112,8931.01786541237,8718.83520561111,8820.7457835304,8951.52094241408
"N2560","MONTHLY","FINANCE","BAT",9310.49025449646,9082.90189476493,8882.14929056068,8669.02156258508,8772.4917403808,8903.52549054043,8356.87743237576,8130.14654189811,8278.45248446025,8435.09181290867,8718.75247354576,9065.53228174376,9361.82853614107,9135.08234930365,8931.35668067746,8718.99032659998,8821.17581983168,8957.44301749382
"N2560","MONTHLY","FINANCE","BET",9283.49856614607,9047.98949353354,8857.93067896809,8640.7158893051,8754.35693273903,8904.47624137328,8359.10448466857,8133.39938928922,8252.63626364802,8384.98649647522,8664.53899415558,9027.4372024448,9294.2529817046,9058.59197694642,8865.16994975433,8648.56905738128,8760.87434351562,8916.21343246401
"N2560","MONTHLY","FINANCE","BEAT",9300.56502424773,9072.78951008974,8875.91588576557,8663.92467493837,8768.41312423547,8901.41364842177,8361.84036625623,8137.30933791473,8272.94652835516,8422.57849430327,8702.13644847114,9051.98436319296,9338.9368498089,9111.81933781938,8912.73701410423,8701.33371358276,8804.87215395596,8941.80856784321
"N2560","MONTHLY","FINANCE","medianBEAT",9289.85318246832,9050.75806226824,8863.61854131711,8653.455757285,8763.69623379743,8900.88011058666,8364.77038135891,8140.76181644888,8271.87473949508,8397.6705183123,8671.26087067969,9035.48549989691,9306.2485771507,9066.87281373634,8869.31591743921,8648.67164880638,8763.33093710903,8926.86753925031
"N2560","MONTHLY","FINANCE","meanBaggedBEAT",9050.38571108464,8864.10616616252,8718.86784372634,8601.00280735688,8744.5532186239,8822.81786249199,8383.02250064561,8222.74953048058,8327.08846602095,8464.4239149915,8736.89623260758,8969.10767079396,9121.71675763874,8940.12197581036,8798.69850014358,8685.85298967609,8845.59428450361,8933.26190597416
"N2560","MONTHLY","FINANCE","medianBaggedBEAT",9070.2381352301,8875.86610668353,8718.03424321579,8601.49102792024,8763.2941881549,8849.38407012102,8395.64127422733,8222.97748359431,8308.24524805261,8432.6501984848,8717.80239018382,8912.40330629857,9070.89235190018,8892.49387782225,8765.87859519903,8665.0852371682,8868.02072332984,8915.13977624501
"N2560","MONTHLY","FINANCE","meanPertBEAT",8944.58188992619,8787.67738203832,8678.08024851809,8500.49159151641,8624.98448692552,8756.98059803502,8285.28871296898,8086.37203495075,8203.45480011876,8328.4132246425,8584.2538801684,8795.02115827285,8950.66745774361,8780.37812778366,8662.71360308327,8535.08775143626,8664.8589446397,8778.93281383744
"N2560","MONTHLY","FINANCE","medianPertBEAT",8950.07988189112,8777.6220686863,8696.9150007862,8522.28445434327,8615.8794855263,8806.55300939734,8292.3147313721,8100.27191713767,8192.62240149495,8355.30068226999,8606.8102928626,8751.2658214832,8935.78261647128,8747.20419535605,8742.71309252884,8592.3071297758,8710.83745719295,8832.32588953181
