"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0521","YEARLY","DEMOGRAPHIC","Auto.Arima",3754,3754,3754,3754,3754,3754
"N0521","YEARLY","DEMOGRAPHIC","BSTS",3745.01534583843,3731.47881572402,3722.78419534718,3712.44272125925,3692.6620302264,3668.3102340707
"N0521","YEARLY","DEMOGRAPHIC","ETS",3754.00210485457,3754.00210485457,3754.00210485457,3754.00210485457,3754.00210485457,3754.00210485457
"N0521","YEARLY","DEMOGRAPHIC","THETA",3773.08862426367,3792.17323964829,3811.2578550329,3830.34247041752,3849.42708580213,3868.51170118675
"N0521","YEARLY","DEMOGRAPHIC","BEA",3751.00581689767,3746.49364019286,3743.59543340058,3740.14827537127,3733.55471169366,3725.43744630842
"N0521","YEARLY","DEMOGRAPHIC","EAT",3760.36357637275,3766.72511483429,3773.08665329583,3779.44819175736,3785.8097302189,3792.17126868044
"N0521","YEARLY","DEMOGRAPHIC","BAT",3757.36799003403,3759.21735179077,3762.68068346003,3765.59506389226,3765.36303867618,3763.60731175248
"N0521","YEARLY","DEMOGRAPHIC","BET",3757.36869165222,3759.21805340896,3762.68138507822,3765.59576551045,3765.36374029437,3763.60801337067
"N0521","YEARLY","DEMOGRAPHIC","BEAT",3756.52651873917,3757.91354005672,3760.51103880866,3762.69682413283,3762.52280522078,3761.20601002801
"N0521","YEARLY","DEMOGRAPHIC","medianBEAT",3754.00105242729,3754.00105242729,3754.00105242729,3754.00105242729,3754.00105242729,3754.00105242729
"N0521","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",3788.02818531299,3799.80559468208,3811.26781218597,3816.79811056215,3826.7295375317,3829.14175189642
"N0521","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",3781.43367565629,3806.91327870995,3825.95136561695,3838.32602425643,3851.47679038625,3860.47469067441
"N0521","YEARLY","DEMOGRAPHIC","meanPertBEAT",3746.81558036951,3758.43897189799,3765.79466122784,3774.52787853238,3772.66012321527,3759.02405209092
"N0521","YEARLY","DEMOGRAPHIC","medianPertBEAT",3744.38523821519,3756.76085826817,3767.13537974524,3783.12986982003,3783.64134729068,3788.5843190867
