"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0246","YEARLY","INDUSTRY","Auto.Arima",4106,4106,4106,4106,4106,4106
"N0246","YEARLY","INDUSTRY","BSTS",4081.89879478187,4169.65774010418,4259.06085468405,4328.52071006699,4395.82974657098,4488.01318747464
"N0246","YEARLY","INDUSTRY","ETS",4258.31286849786,4410.70714417556,4563.10141985326,4715.49569553096,4867.88997120866,5020.28424688636
"N0246","YEARLY","INDUSTRY","THETA",4060.9416188741,4125.7487014257,4190.55578397729,4255.36286652889,4320.16994908048,4384.97703163207
"N0246","YEARLY","INDUSTRY","BEA",4148.73722109325,4228.78829475991,4309.38742484577,4383.33880186598,4456.57323925988,4538.099144787
"N0246","YEARLY","INDUSTRY","EAT",4141.75149579065,4214.15194853375,4286.55240127685,4358.95285401995,4431.35330676305,4503.75375950615
"N0246","YEARLY","INDUSTRY","BAT",4082.94680455199,4133.80214717662,4185.20554622045,4229.96119219863,4273.99989855049,4326.33007303557
"N0246","YEARLY","INDUSTRY","BET",4133.71776071795,4235.37119523515,4337.57268617154,4433.12642404228,4527.96322228671,4631.09148866436
"N0246","YEARLY","INDUSTRY","BEAT",4126.78832053846,4203.02839642636,4279.67951462865,4351.34481803171,4422.47241671503,4499.81861649827
"N0246","YEARLY","INDUSTRY","medianBEAT",4093.94939739094,4147.70322076494,4224.80831933067,4291.94178829794,4357.99984782573,4436.49510955336
"N0246","YEARLY","INDUSTRY","meanBaggedBEAT",3813.60374632726,3891.71009969938,3953.76306304359,4006.87253257867,4055.27591870443,4186.85385214829
"N0246","YEARLY","INDUSTRY","medianBaggedBEAT",3840.01896275108,3877.03348232603,3988.85712665944,3956.64226954971,4040.35485821625,4223.55342359245
"N0246","YEARLY","INDUSTRY","meanPertBEAT",3819.21689142345,3854.55830969388,3932.15790593929,3984.43676814577,4093.30971010152,4187.40080443019
"N0246","YEARLY","INDUSTRY","medianPertBEAT",3692.7079885078,3762.41599933446,3823.21370587177,3854.90002537161,3960.44617542197,4079.19043437825
