"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0262","YEARLY","MACRO","Auto.Arima",5257.09375000058,5368.68750000116,5480.28125000174,5591.87500000232,5703.4687500029,5815.06250000348
"N0262","YEARLY","MACRO","BSTS",5238.65482956807,5353.25341290063,5478.31576062506,5603.36747187964,5732.6195873083,5852.44022641251
"N0262","YEARLY","MACRO","ETS",5120.63827434658,5221.74187399933,5322.84547365209,5423.94907330484,5525.05267295759,5626.15627261034
"N0262","YEARLY","MACRO","THETA",5196.79817651325,5248.10577455246,5299.41337259168,5350.72097063089,5402.02856867011,5453.33616670932
"N0262","YEARLY","MACRO","BEA",5205.46228463841,5314.56092896704,5427.14749475963,5539.73051506227,5653.7136700896,5764.55299967544
"N0262","YEARLY","MACRO","EAT",5191.51006695347,5279.51171618432,5367.51336541517,5455.51501464602,5543.51666387687,5631.51831310772
"N0262","YEARLY","MACRO","BAT",5230.84891869397,5323.34889581808,5419.33679440616,5515.32114750428,5612.7056353271,5706.94629770844
"N0262","YEARLY","MACRO","BET",5185.36376014263,5274.36702048414,5366.85820228961,5459.34583860512,5553.23360964533,5643.97755524406
"N0262","YEARLY","MACRO","BEAT",5203.29625760712,5297.9471403634,5395.21396421764,5492.47812895442,5590.79239473473,5686.74879143391
"N0262","YEARLY","MACRO","medianBEAT",5217.72650304066,5300.67959372655,5400.58061713857,5507.91203665358,5614.26071148024,5720.60938630691
"N0262","YEARLY","MACRO","meanBaggedBEAT",5203.3748201432,5295.75617569316,5391.67747844582,5496.40158570253,5603.27578234869,5703.59965744601
"N0262","YEARLY","MACRO","medianBaggedBEAT",5198.71901712308,5275.68108734291,5369.90594336647,5478.96732970169,5590.16154124124,5692.18598232537
"N0262","YEARLY","MACRO","meanPertBEAT",5238.25559333014,5338.65858619434,5437.23761150151,5541.08381753622,5648.86687532549,5749.64412371198
"N0262","YEARLY","MACRO","medianPertBEAT",5246.30704956014,5352.19766470691,5445.40206784066,5544.20736811492,5654.98478381964,5758.7622135543
