"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N2916","OTHER","OTHER","Auto.Arima",3417.51612903222,3345.03225806444,3272.54838709667,3200.06451612889,3127.58064516111,3055.09677419333,2982.61290322555,2910.12903225777
"N2916","OTHER","OTHER","BSTS",3441.3005428821,3376.19885975406,3316.54749093842,3251.11003901403,3189.87090147821,3125.22542640297,3060.9347896123,2999.80161260078
"N2916","OTHER","OTHER","ETS",3422.83005102113,3355.53128236203,3288.23251370294,3220.93374504385,3153.63497638475,3086.33620772566,3019.03743906657,2951.73867040747
"N2916","OTHER","OTHER","THETA",3452.1752066048,3414.34679358636,3376.51838056793,3338.6899675495,3300.86155453107,3263.03314151263,3225.2047284942,3187.37631547577
"N2916","OTHER","OTHER","BEA",3427.21557431182,3358.92080006018,3292.44279724601,3224.03610006225,3157.02884100802,3088.88613610732,3020.86171063481,2953.88977175534
"N2916","OTHER","OTHER","EAT",3430.84046221938,3371.63677800428,3312.43309378918,3253.22940957408,3194.02572535898,3134.82204114387,3075.61835692877,3016.41467271367
"N2916","OTHER","OTHER","BAT",3436.99729283971,3378.52597046829,3321.87141953434,3263.28817423081,3206.10436705679,3147.78511403631,3089.58414044402,3032.43565344477
"N2916","OTHER","OTHER","BET",3438.76860016934,3382.02564523415,3327.09946173643,3270.24458386913,3214.78914413134,3158.19825854709,3101.72565239102,3046.30553282801
"N2916","OTHER","OTHER","BEAT",3433.45548238506,3372.77729844173,3313.46169307649,3252.69956693407,3192.98701938878,3132.42288745865,3071.94746509966,3012.26140768545
"N2916","OTHER","OTHER","medianBEAT",3432.06529695161,3365.86507105805,3302.39000232068,3236.02189202894,3171.75293893148,3105.78081706432,3039.98611433944,2975.77014150413
"N2916","OTHER","OTHER","meanBaggedBEAT",3442.98092110529,3386.34949828621,3330.15005114217,3272.70249227378,3215.58434900909,3157.02156481832,3103.04284152433,3047.43255248439
"N2916","OTHER","OTHER","medianBaggedBEAT",3444.61447429869,3387.83392993128,3331.68651360128,3276.69214593491,3219.52190949964,3159.2395758098,3105.01042506872,3044.85138156697
"N2916","OTHER","OTHER","meanPertBEAT",3436.54837364477,3379.28800759357,3320.76168320166,3265.04847201261,3202.41899254358,3142.05880222583,3087.51136303374,3024.34602823594
"N2916","OTHER","OTHER","medianPertBEAT",3434.317848743,3371.82227708376,3315.45617000405,3255.72730976546,3195.22248928863,3134.50366442275,3080.16948564136,3024.22098923967
