"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0172","YEARLY","INDUSTRY","Auto.Arima",7626,8602.1,9578.2,10554.3,11530.4,12506.5
"N0172","YEARLY","INDUSTRY","BSTS",7320.04700223066,8089.88765357135,8854.86481810467,9621.08201031094,10394.1218424955,11155.479783903
"N0172","YEARLY","INDUSTRY","ETS",7561.03155077865,8511.07287918722,9461.11420759578,10411.1555360043,11361.1968644129,12311.2381928215
"N0172","YEARLY","INDUSTRY","THETA",6723.30303724203,6796.79637057536,6870.28970390869,6943.78303724203,7017.27637057536,7090.76970390869
"N0172","YEARLY","INDUSTRY","BEA",7502.35951766977,8401.02017758619,9298.05967523348,10195.5125154384,11095.2395689695,11991.0726589082
"N0172","YEARLY","INDUSTRY","EAT",7303.44486267356,7969.98974992086,8636.53463716816,9303.07952441546,9969.62441166276,10636.1692989101
"N0172","YEARLY","INDUSTRY","BAT",7223.11667982423,7829.59467471557,8434.45150733779,9039.72168251766,9647.26607102362,10250.9164959372
"N0172","YEARLY","INDUSTRY","BET",7201.46053008378,7799.25230111131,8395.42290986971,8992.00686118577,9590.86502582792,10185.8292268777
"N0172","YEARLY","INDUSTRY","BEAT",7307.59539756283,7999.96422583348,8691.11718240229,9382.58014588933,10075.7487693709,10765.9969201583
"N0172","YEARLY","INDUSTRY","medianBEAT",7440.53927650465,8300.48026637928,9157.98951285022,10016.1187731576,10877.6593534542,11733.3589883622
"N0172","YEARLY","INDUSTRY","meanBaggedBEAT",7112.11472245703,7693.75624903103,8275.80716744664,8858.57923701847,9441.61260939867,10024.3204254613
"N0172","YEARLY","INDUSTRY","medianBaggedBEAT",7106.08251883639,7680.46201934853,8255.63457023015,8830.74864297981,9406.33165846295,9981.11721274467
"N0172","YEARLY","INDUSTRY","meanPertBEAT",7130.67853380624,7728.86832689248,8329.10913820264,8934.65902753542,9542.2041414953,10154.7998903015
"N0172","YEARLY","INDUSTRY","medianPertBEAT",7109.70256229943,7690.69616394254,8263.95071653687,8849.5403780893,9425.00231858673,10036.508586952
