"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N1780","MONTHLY","MICRO","Auto.Arima",1734.01873626747,1512.25290499077,1273.17918782904,1126.73673638851,1071.20309909521,1171.29851416817,989.295997252546,1118.78489199319,1192.33208035141,1542.17424534689,1428.62091696444,1312.87704571913,1503.98683379532,1295.35453803816,1162.9887073154,1109.79964176833,1103.86538591546,1151.99046593735
"N1780","MONTHLY","MICRO","BSTS",1380.40570077659,855.377063271536,827.831864841707,491.97599141003,345.887956913554,853.042173628973,852.559488703509,1339.80601982378,1759.77569188693,1905.00894276618,1694.04144416854,1227.09852515303,1256.19803202763,683.814565311412,689.060903702853,300.606868825409,168.507966016492,693.943774039315
"N1780","MONTHLY","MICRO","ETS",1598.88535934921,1200.47135731378,1201.78687021308,879.074610202866,772.075148168973,1100.23402372883,1128.42393729478,1448.72771664272,1704.63737854778,1900.13401919857,1680.57742287739,1392.16563288178,1598.88860591638,1200.47379489373,1201.78931046421,879.076395180603,772.076715882264,1100.23625777496
"N1780","MONTHLY","MICRO","THETA",1415.78620706779,1070.1996796657,1055.33834895178,784.340330321627,719.684910426663,968.236777691497,1041.67672184641,1337.93735313237,1548.010767473,1556.11286383009,1434.85651261374,1144.25650669692,1265.04102262011,955.230554530607,940.941627848884,698.544281120755,640.237066805569,860.358247293204
"N1780","MONTHLY","MICRO","BEA",1571.10326546442,1189.36710852536,1100.93264096128,832.595779333803,729.722068059244,1041.52490384199,990.093141083613,1302.4395428199,1552.24838359537,1782.43906910388,1601.07992800346,1310.71373458465,1453.02449057977,1059.8809660811,1017.94630716082,763.160968591448,681.483355938071,982.056832583876
"N1780","MONTHLY","MICRO","EAT",1582.89676756149,1260.97464732341,1176.76813566463,930.050558971002,854.321052563614,1079.92310519617,1053.13221879791,1301.81665392276,1481.66007545739,1666.14037612518,1514.68495081852,1283.09972843261,1455.9721541106,1150.3529624875,1101.90654854283,895.806772689896,838.72638953443,1037.52832366851
"N1780","MONTHLY","MICRO","BAT",1510.07021470395,1145.943215976,1052.11646720751,801.017686040057,712.258655478474,997.525821829548,961.177402600822,1265.50942164978,1500.03951323711,1667.76535064772,1519.17295791557,1228.07735918969,1341.74196281435,978.133219293393,930.997079622378,702.983597238165,637.536806245839,902.097495756622
"N1780","MONTHLY","MICRO","BET",1465.0257557312,1042.016033417,1028.31902800219,718.463643978175,612.549338503063,973.837658349765,1007.5533826149,1375.49036319963,1670.80794596923,1787.08527526495,1603.15845988656,1254.50688824391,1373.37588685471,946.506304911917,943.930614005315,626.075848375589,526.940582901442,884.846093035827
"N1780","MONTHLY","MICRO","BEAT",1532.27400086527,1159.57525131045,1089.5340679589,820.531917080759,727.212778651099,1023.20287230437,1002.98903627431,1311.31399539802,1551.18897956478,1725.85751778543,1559.52407415603,1269.09942761272,1406.02862358986,1033.71836319348,998.695137332836,747.006796723774,671.171783654945,951.632186261208
"N1780","MONTHLY","MICRO","medianBEAT",1507.3357832085,1135.33551848974,1128.56260958243,831.707470262247,745.880029297818,1034.23540071016,1015.48635954948,1338.87168647808,1626.32407301039,1728.12344151433,1557.71696774557,1269.98778543608,1384.51392820772,1077.85217471217,1051.96516758214,788.810338150679,706.156891343916,980.297252534084
"N1780","MONTHLY","MICRO","meanBaggedBEAT",1331.15864822222,974.507348808556,1035.96163205543,793.225530419654,734.733682051909,992.774822248184,1018.41220784554,1252.8113850098,1501.98766940314,1581.09170643789,1435.93227293458,1171.81163157345,1243.63243098278,909.722267964212,973.773749168023,743.611984316928,701.088011809721,944.329027040335
"N1780","MONTHLY","MICRO","medianBaggedBEAT",1347.94971541427,980.470090741876,1028.76244818936,791.573725510598,728.738734533713,988.908064201423,1048.24570708121,1226.16346698661,1531.36629053386,1570.02235513839,1417.09335862453,1207.25119937724,1265.17160530737,914.180646723775,983.17755448205,787.037583186965,710.513894649848,949.140586840477
"N1780","MONTHLY","MICRO","meanPertBEAT",1239.54257317817,982.505410161192,960.992741117262,728.221289611066,673.29887337534,937.68395170703,918.235579394176,1227.06831224378,1476.65332029788,1596.16279956205,1423.55246984202,1204.90768400727,1162.08868293443,921.851543451691,892.212467077194,667.210877674542,627.243796846185,881.828581470164
"N1780","MONTHLY","MICRO","medianPertBEAT",1273.16985380804,960.855783466988,949.326289613396,665.559157599792,646.34557747851,892.609752551907,856.870505231639,1208.01421643785,1513.7102468144,1615.40940501667,1387.93943838905,1211.35470432456,1155.02748223036,892.398150380286,865.816401983721,610.500664714653,610.867759762016,815.620697992346
