"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0789","QUARTERLY","MICRO","Auto.Arima",7907.89521517299,7744.52951328962,7470.05850407366,7971.80657600446,7496.72011521703,7296.57074134459,7027.13328724292,7550.70516456437
"N0789","QUARTERLY","MICRO","BSTS",7660.81986805292,7825.85971200002,7851.27256897036,8155.47104901299,7526.77017232901,7707.38039657508,7723.61714176499,8067.06915713542
"N0789","QUARTERLY","MICRO","ETS",7785.10099162083,8009.65450312862,8115.23281529874,8391.49996370855,7785.10099162083,8009.65450312862,8115.23281529874,8391.49996370855
"N0789","QUARTERLY","MICRO","THETA",7728.21445722939,8035.69251633294,8238.66916615307,8602.61356190612,7921.44790300177,8235.36589096382,8442.12230078426,8813.75076485302
"N0789","QUARTERLY","MICRO","BEA",7784.60535828225,7860.01457613942,7812.18796278092,8172.92586290867,7602.86375972229,7671.20188034943,7621.99441476888,8003.09142846945
"N0789","QUARTERLY","MICRO","EAT",7807.07022134107,7929.9588442504,7941.32016184182,8321.97336720638,7734.42300327988,7847.19704514568,7861.49613444197,8251.98529770865
"N0789","QUARTERLY","MICRO","BAT",7765.64318015177,7868.69391387419,7853.3334130657,8243.29706230786,7648.3127301826,7746.43900962783,7730.95757659739,8143.8416955176
"N0789","QUARTERLY","MICRO","BET",7724.71177230105,7957.06891048719,8068.39151680739,8383.19485820922,7744.43968898387,7984.13359688917,8093.65741928266,8424.10662856567
"N0789","QUARTERLY","MICRO","BEAT",7770.50763301903,7903.9340611878,7918.80826362396,8280.34778765803,7682.50979554216,7812.24288300303,7827.02638627273,8205.75626256534
"N0789","QUARTERLY","MICRO","medianBEAT",7756.65772442511,7917.75710756432,7983.25269213455,8273.48550636077,7655.93558197492,7858.51744985185,7919.42497853186,8229.28456042199
"N0789","QUARTERLY","MICRO","meanBaggedBEAT",7733.85545639467,7958.11942627871,7946.17823524288,8178.1804912716,7638.28670496287,7810.74660283546,7822.40673756264,8042.90482413889
"N0789","QUARTERLY","MICRO","medianBaggedBEAT",7698.29536939809,8018.02338574775,8051.40408813341,8247.34360427059,7814.00444830705,7981.39636448606,8067.38788632839,8235.29966590618
"N0789","QUARTERLY","MICRO","meanPertBEAT",7589.8854860909,7701.02700487786,7719.48662528834,7905.07024734785,7352.37758905188,7446.82663434596,7475.8989879676,7643.8102033176
"N0789","QUARTERLY","MICRO","medianPertBEAT",7517.4635871658,7613.18387193298,7648.06323572314,7832.33871308245,7254.05042721525,7354.89601310997,7384.20292625616,7592.93736652638
