"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0555","YEARLY","DEMOGRAPHIC","Auto.Arima",6124.30906157801,5980.66588174248,5886.74592645681,5825.33710766734,5785.1854379434,5758.93258675036
"N0555","YEARLY","DEMOGRAPHIC","BSTS",6263.5810044431,6070.4769434037,5897.0340703014,5731.07600316386,5573.7442609504,5415.59536141952
"N0555","YEARLY","DEMOGRAPHIC","ETS",6531.05006458207,6718.04773341462,6905.04540224718,7092.04307107974,7279.04073991229,7466.03840874485
"N0555","YEARLY","DEMOGRAPHIC","THETA",6502.07924105362,6660.10906561502,6818.13889017643,6976.16871473783,7134.19853929923,7292.22836386064
"N0555","YEARLY","DEMOGRAPHIC","BEA",6306.31337686773,6256.3968528536,6229.60846633513,6216.15206063698,6212.65681293537,6213.52211897158
"N0555","YEARLY","DEMOGRAPHIC","EAT",6385.81278907123,6452.94089359071,6536.64340629347,6631.18296449497,6732.80823905164,6839.06645311861
"N0555","YEARLY","DEMOGRAPHIC","BAT",6296.65643569158,6237.08396358707,6200.63962897821,6177.52727518968,6164.37607939768,6155.58543734351
"N0555","YEARLY","DEMOGRAPHIC","BET",6432.23677002626,6482.87791414445,6540.072787575,6599.76259632714,6662.32784672064,6724.62071134167
"N0555","YEARLY","DEMOGRAPHIC","BEAT",6355.2548429142,6357.32490604396,6376.74107229545,6406.15622416219,6443.04224452633,6483.19868019384
"N0555","YEARLY","DEMOGRAPHIC","medianBEAT",6382.83012274836,6365.29300450936,6357.58648023891,6400.75291120259,6459.69198862132,6525.5804753055
"N0555","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",6598.15973485379,6684.50360859753,6774.39881195837,6868.00611855582,6981.38855238048,7083.13731542556
"N0555","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",6643.97461802786,6734.4415679197,6811.76683327118,6914.09777615585,7023.56232076734,7123.04905092229
"N0555","YEARLY","DEMOGRAPHIC","meanPertBEAT",6619.31812307196,6714.48123000721,6816.15409935009,6918.77789599338,7022.11048901732,7123.32317302059
"N0555","YEARLY","DEMOGRAPHIC","medianPertBEAT",6543.67484235252,6651.25361567605,6770.71520693974,6891.86294363942,7012.22570415013,7130.16771615241
