"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0029","YEARLY","MICRO","Auto.Arima",3823,3823,3823,3823,3823,3823
"N0029","YEARLY","MICRO","BSTS",4641.37918510317,4906.36419060052,5172.15722157672,5422.4198142962,5715.15555953719,5895.87589088028
"N0029","YEARLY","MICRO","ETS",3823.3336372489,3823.3336372489,3823.3336372489,3823.3336372489,3823.3336372489,3823.3336372489
"N0029","YEARLY","MICRO","THETA",4041.44962420277,4247.21820662035,4452.98678903793,4658.75537145552,4864.5239538731,5070.29253629068
"N0029","YEARLY","MICRO","BEA",4095.90427411736,4184.23260928314,4272.83028627521,4356.25115051504,4453.82973226203,4514.06984270973
"N0029","YEARLY","MICRO","EAT",3895.92775381722,3964.51728128975,4033.10680876228,4101.69633623481,4170.28586370733,4238.87539117986
"N0029","YEARLY","MICRO","BAT",4168.60960310198,4325.52746574029,4482.71467020488,4634.72506191724,4800.89317113676,4929.72280905699
"N0029","YEARLY","MICRO","BET",4168.72081551828,4325.63867815659,4482.82588262118,4634.83627433354,4801.00438355307,4929.83402147329
"N0029","YEARLY","MICRO","BEAT",4082.29061163871,4199.97900861744,4317.86941196589,4431.87720575016,4556.5032876648,4653.12551610497
"N0029","YEARLY","MICRO","medianBEAT",3932.39163072584,4035.27592193463,4138.16021314342,4241.04450435221,4343.928795561,4446.81308676979
"N0029","YEARLY","MICRO","meanBaggedBEAT",4708.3386846418,4681.4116765843,4701.6444782814,4688.797628376,4615.70850869144,4570.20499254811
"N0029","YEARLY","MICRO","medianBaggedBEAT",4727.5869849941,4767.58609195401,4904.87082271681,4872.1061381921,4796.9597044136,4759.73216224687
"N0029","YEARLY","MICRO","meanPertBEAT",4982.58567356477,5077.41606761008,5225.52275831363,5324.76961091401,5387.28737086318,5453.42094239434
"N0029","YEARLY","MICRO","medianPertBEAT",5092.67617998894,5170.92456853645,5313.84939523841,5449.18703845418,5546.27073227786,5591.20412842196
