"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0234","YEARLY","INDUSTRY","Auto.Arima",6509.41190430354,6509.41190430354,6509.41190430354,6509.41190430354,6509.41190430354,6509.41190430354
"N0234","YEARLY","INDUSTRY","BSTS",6601.26010551274,6574.23869257541,6552.04434699516,6499.32299378702,6534.08522649168,6508.4860649203
"N0234","YEARLY","INDUSTRY","ETS",6526.31316176665,6526.31316176665,6526.31316176665,6526.31316176665,6526.31316176665,6526.31316176665
"N0234","YEARLY","INDUSTRY","THETA",6544.32588018585,6565.4471461887,6586.56841219154,6607.68967819439,6628.81094419723,6649.93221020008
"N0234","YEARLY","INDUSTRY","BEA",6545.66172386098,6536.6545862152,6529.25647102179,6511.68268661907,6523.27009752063,6514.7370436635
"N0234","YEARLY","INDUSTRY","EAT",6526.68364875202,6533.72407075297,6540.76449275391,6547.80491475486,6554.84533675581,6561.88575875676
"N0234","YEARLY","INDUSTRY","BAT",6551.66596333405,6549.69924768922,6549.34155449675,6538.80819209498,6557.43602499749,6555.94339314131
"N0234","YEARLY","INDUSTRY","BET",6557.29971582175,6555.33300017692,6554.97530698445,6544.44194458269,6563.06977748519,6561.57714562901
"N0234","YEARLY","INDUSTRY","BEAT",6545.3277629422,6543.85272620858,6543.58445631423,6535.6844345129,6549.65530918978,6548.53583529765
"N0234","YEARLY","INDUSTRY","medianBEAT",6535.31952097625,6545.88015397768,6539.17875438091,6517.8625330351,6530.19919412917,6517.8625330351
"N0234","YEARLY","INDUSTRY","meanBaggedBEAT",6381.61088803316,6346.03590543477,6358.2909303916,6339.04226873045,6331.39832954136,6324.8431660484
"N0234","YEARLY","INDUSTRY","medianBaggedBEAT",6255.9637212224,6232.26046198311,6223.00606610288,6221.78095004673,6202.51714203038,6193.54616463335
"N0234","YEARLY","INDUSTRY","meanPertBEAT",6496.43409709309,6494.63142251573,6488.36469112389,6503.71061043834,6491.9462059152,6478.5621649155
"N0234","YEARLY","INDUSTRY","medianPertBEAT",6398.38821391336,6398.22660452997,6394.65244368332,6390.90883228115,6385.29281558064,6382.65235325428
