"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0540","YEARLY","DEMOGRAPHIC","Auto.Arima",5102.46225697899,5091.48855433412,5083.73825562118,5078.26452154218,5074.39863638378,5071.66831228651
"N0540","YEARLY","DEMOGRAPHIC","BSTS",5095.6061215124,5073.74454991388,5051.93586115166,5030.50684087829,5011.63208838437,4992.58015771549
"N0540","YEARLY","DEMOGRAPHIC","ETS",5095.99930077549,5073.99860131089,5051.99790184628,5029.99720238167,5007.99650291707,4985.99580345246
"N0540","YEARLY","DEMOGRAPHIC","THETA",5127.66106091349,5137.31895565033,5146.97685038717,5156.63474512401,5166.29263986085,5175.9505345977
"N0540","YEARLY","DEMOGRAPHIC","BEA",5098.02255975563,5079.74390185296,5062.5573395397,5046.25618826738,5031.34240922841,5016.74809115149
"N0540","YEARLY","DEMOGRAPHIC","EAT",5108.70753955599,5100.93537043178,5094.23766928487,5088.29882301596,5082.89592638723,5077.87155011222
"N0540","YEARLY","DEMOGRAPHIC","BAT",5108.57647980163,5100.85068663278,5094.21698905333,5088.46870251483,5084.10778820967,5080.06633486657
"N0540","YEARLY","DEMOGRAPHIC","BET",5106.42216106713,5095.0207022917,5083.63687112837,5072.37959612799,5061.97374372076,5051.50883192188
"N0540","YEARLY","DEMOGRAPHIC","BEAT",5105.43218504509,5094.1376653023,5083.66221725157,5073.85082748154,5065.07996688652,5056.54870201304
"N0540","YEARLY","DEMOGRAPHIC","medianBEAT",5099.23077887724,5082.74357782251,5067.86807873373,5054.38568121023,5043.01536238407,5032.124235001
"N0540","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",5124.44205593769,5129.12939823115,5132.68145499749,5140.08713812663,5146.80275863463,5152.74417402443
"N0540","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",5120.85705416992,5130.28395254553,5135.22659211241,5149.41029931519,5155.90633484292,5160.56650828828
"N0540","YEARLY","DEMOGRAPHIC","meanPertBEAT",5119.95172444779,5122.24398827264,5124.53115034375,5126.10349860561,5129.48900019918,5134.09094951594
"N0540","YEARLY","DEMOGRAPHIC","medianPertBEAT",5122.26010099953,5127.17162827517,5134.75703485021,5141.54824605971,5153.49381226749,5161.09090212241
