"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1113","QUARTERLY","MACRO","Auto.Arima",5781.47527488539,5742.81633483826,5822.40129486619,5868.75920512621,5885.15657382905,5916.72931169122,5948.30204955339,5979.87478741556
"N1113","QUARTERLY","MACRO","BSTS",5789.92836000137,5797.77789918451,5884.84959613034,5909.52201443895,5971.1182529993,5983.76868792387,6066.69102221658,6092.96009072863
"N1113","QUARTERLY","MACRO","ETS",5772.15174151377,5816.56073811578,5860.96973471778,5905.37873131979,5949.78772792179,5994.1967245238,6038.60572112581,6083.01471772781
"N1113","QUARTERLY","MACRO","THETA",5750.77525567412,5748.91624481856,5794.55118873965,5798.34461044834,5809.28723675213,5807.26090240705,5853.21015701655,5856.89380479985
"N1113","QUARTERLY","MACRO","BEA",5781.18512546684,5785.71832404618,5856.07354190477,5894.55331696165,5935.35418491671,5964.89824137963,6017.86626429859,6051.94986529067
"N1113","QUARTERLY","MACRO","EAT",5768.13409069109,5769.4311059242,5825.97407277454,5857.49418229811,5881.41051283432,5906.06231287402,5946.70597589858,5973.26110331441
"N1113","QUARTERLY","MACRO","BAT",5774.05963018696,5763.17015961378,5833.93402657873,5858.87527667117,5888.52068786016,5902.58630067405,5956.06774292884,5976.57622764802
"N1113","QUARTERLY","MACRO","BET",5770.95178572975,5787.75162737295,5846.79017319593,5871.08178540236,5910.06440589108,5928.40877161824,5986.16896678631,6010.95620441877
"N1113","QUARTERLY","MACRO","BEAT",5773.58265801866,5776.51780423928,5840.69295361349,5870.50114033332,5903.83744787557,5925.48890663649,5976.70223747808,6003.18585016797
"N1113","QUARTERLY","MACRO","medianBEAT",5776.81350819958,5773.34707200153,5841.68551479199,5887.068968223,5917.47215087542,5950.24899980755,5993.4538853396,6031.44475257169
"N1113","QUARTERLY","MACRO","meanBaggedBEAT",5751.96939927546,5771.53444921507,5830.37988583407,5859.32263212721,5884.115063265,5905.14289016548,5961.39449249408,5990.40143329613
"N1113","QUARTERLY","MACRO","medianBaggedBEAT",5760.41302507346,5779.85558965329,5835.71380381441,5867.80731160979,5893.78519186388,5922.03995246042,5967.30404027489,5999.10557522546
"N1113","QUARTERLY","MACRO","meanPertBEAT",5739.01220645882,5768.38877651335,5816.53816316821,5844.9288894959,5866.51393521844,5895.03071884129,5943.44473192554,5967.64258622172
"N1113","QUARTERLY","MACRO","medianPertBEAT",5733.70750277431,5765.7269102493,5819.20043148789,5853.9804430972,5864.45269778352,5891.30884441742,5950.45044589976,5966.70988033351
