"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N2884","OTHER","OTHER","Auto.Arima",3106.25937867003,3059.97177606925,3013.68417346846,2967.39657086768,2921.1089682669,2874.82136566611,2828.53376306533,2782.24616046455
"N2884","OTHER","OTHER","BSTS",3087.37044088315,3033.66405180451,2982.63442855798,2930.74864905496,2877.18222029966,2824.09668572071,2771.11468147255,2718.29828057601
"N2884","OTHER","OTHER","ETS",3091.94435859388,3039.97392586673,2988.00349313959,2936.03306041244,2884.06262768529,2832.09219495815,2780.121762231,2728.15132950385
"N2884","OTHER","OTHER","THETA",3131.37425508689,3118.7470709471,3106.11988680732,3093.49270266754,3080.86551852775,3068.23833438797,3055.61115024818,3042.9839661084
"N2884","OTHER","OTHER","BEA",3095.19139271569,3044.53658458016,2994.77403172201,2944.72609344503,2894.11793875062,2843.67008211499,2793.25673558963,2742.89859018147
"N2884","OTHER","OTHER","EAT",3109.8593307836,3072.89759096103,3035.93585113846,2998.97411131589,2962.01237149331,2925.05063167074,2888.08889184817,2851.1271520256
"N2884","OTHER","OTHER","BAT",3108.33469154669,3070.79429960695,3034.14616294459,2997.21264086339,2959.71890236477,2922.38546192493,2885.08653159536,2847.84280238299
"N2884","OTHER","OTHER","BET",3103.56301818797,3064.12834953945,3025.5859361683,2986.75813737831,2947.3701221709,2908.14240502227,2868.94919798391,2829.81119206275
"N2884","OTHER","OTHER","BEAT",3104.23710830849,3063.0892061719,3022.61049549334,2981.91774575065,2940.8048336949,2899.81214518323,2858.84533925427,2817.9199341632
"N2884","OTHER","OTHER","medianBEAT",3099.10186863196,3049.97285096799,3000.84383330403,2951.71481564006,2902.5857979761,2853.45678031213,2804.32776264816,2755.1987449842
"N2884","OTHER","OTHER","meanBaggedBEAT",3078.88170800571,3031.0110234983,2983.8026399859,2935.9517220308,2888.30779650868,2840.4109931338,2792.96761337181,2745.36554622239
"N2884","OTHER","OTHER","medianBaggedBEAT",3082.25328106382,3034.50438158211,2987.08815550246,2940.83119181989,2895.18964148419,2849.49901628717,2804.16660127601,2758.88996954961
"N2884","OTHER","OTHER","meanPertBEAT",3083.98295529824,3033.45991163861,2986.05161829289,2936.69825524591,2887.33848678892,2838.22968652327,2789.4084019368,2740.55926962641
"N2884","OTHER","OTHER","medianPertBEAT",3079.37483690126,3025.8065565424,2977.29484112256,2927.69813691678,2877.98351801197,2828.15424634462,2779.40216103455,2729.4057729721
