"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0111","YEARLY","MICRO","Auto.Arima",8378,8378,8378,8378,8378,8378
"N0111","YEARLY","MICRO","BSTS",8098.12597245381,7958.1341140417,7781.97015831652,7657.6373316916,7417.28435073621,7220.18226948825
"N0111","YEARLY","MICRO","ETS",8336.7564771618,8336.7564771618,8336.7564771618,8336.7564771618,8336.7564771618,8336.7564771618
"N0111","YEARLY","MICRO","THETA",8464.99577977781,8581.51621933825,8698.03665889869,8814.55709845913,8931.07753801957,9047.59797758001
"N0111","YEARLY","MICRO","BEA",8270.96081653854,8224.2968637345,8165.57554515944,8124.1312696178,8044.01360929934,7978.31291555002
"N0111","YEARLY","MICRO","EAT",8393.2507523132,8432.09089883335,8470.9310453535,8509.77119187364,8548.61133839379,8587.45148491394
"N0111","YEARLY","MICRO","BAT",8313.70725074387,8305.88344445998,8286.00227240507,8283.39814338358,8242.12062958526,8215.26008235609
"N0111","YEARLY","MICRO","BET",8299.95940979781,8292.13560351392,8272.254431459,8269.65030243751,8228.3727886392,8201.51224141002
"N0111","YEARLY","MICRO","BEAT",8319.46955734836,8313.60170263544,8298.69082359425,8296.73772682813,8265.7795914794,8245.63418105751
"N0111","YEARLY","MICRO","medianBEAT",8357.3782385809,8357.3782385809,8357.3782385809,8357.3782385809,8357.3782385809,8357.3782385809
"N0111","YEARLY","MICRO","meanBaggedBEAT",7972.85392173868,7942.57352499624,7911.36434718364,7884.51628950883,7856.91417465591,7831.24278122217
"N0111","YEARLY","MICRO","medianBaggedBEAT",7993.0066109567,7978.48638744681,7985.29680728579,8021.22114666753,8045.98969247021,8080.92114099835
"N0111","YEARLY","MICRO","meanPertBEAT",8120.49363780234,8169.53035622673,8228.94813516316,8234.51302306535,8241.10760277873,8248.32548335265
"N0111","YEARLY","MICRO","medianPertBEAT",8205.75086513483,8241.27238377491,8278.63070192039,8313.86441401854,8346.94881400973,8391.86483268327
