"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0470","YEARLY","DEMOGRAPHIC","Auto.Arima",6249.43256033392,6344.89280658015,6440.35305282638,6535.81329907261,6631.27354531884,6726.73379156507
"N0470","YEARLY","DEMOGRAPHIC","BSTS",6217.63817733009,6277.24832725116,6353.7790967065,6435.9859173273,6501.08413327061,6579.47913124056
"N0470","YEARLY","DEMOGRAPHIC","ETS",6253.78147486329,6351.86266504667,6449.94385523004,6548.02504541342,6646.1062355968,6744.18742578017
"N0470","YEARLY","DEMOGRAPHIC","THETA",6203.49368058345,6256.99201206287,6310.49034354229,6363.98867502171,6417.48700650113,6470.98533798055
"N0470","YEARLY","DEMOGRAPHIC","BEA",6240.28407084243,6324.66793295933,6414.69200158764,6506.60808727111,6592.82130472875,6683.46678286193
"N0470","YEARLY","DEMOGRAPHIC","EAT",6235.56923859355,6317.91582789656,6400.26241719957,6482.60900650258,6564.95559580559,6647.3021851086
"N0470","YEARLY","DEMOGRAPHIC","BAT",6223.52147274915,6293.04438196473,6368.20749769172,6445.26263047388,6516.61489503019,6592.39942026206
"N0470","YEARLY","DEMOGRAPHIC","BET",6224.97111092561,6295.36766812023,6371.40443182628,6449.33321258748,6521.55912512285,6598.21729833376
"N0470","YEARLY","DEMOGRAPHIC","BEAT",6231.08647327769,6307.74895273521,6388.6415870763,6470.95323420876,6548.98773017184,6630.34642164159
"N0470","YEARLY","DEMOGRAPHIC","medianBEAT",6233.53536883201,6311.07056691566,6397.06607476644,6485.89960819996,6566.17883929472,6653.10646140281
"N0470","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",6224.33351449854,6303.80796386897,6390.54995771579,6471.6028802292,6554.76567796712,6638.35343674483
"N0470","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",6222.29227796976,6303.20251869141,6395.88439469463,6476.59576940272,6554.94033531241,6633.23762711304
"N0470","YEARLY","DEMOGRAPHIC","meanPertBEAT",6212.70928530486,6297.90958750183,6375.87666014673,6458.49951563988,6532.9402745178,6616.52701153065
"N0470","YEARLY","DEMOGRAPHIC","medianPertBEAT",6207.90635487902,6289.11961294975,6368.94931107164,6448.58614569739,6527.50711335001,6606.80739548775
