"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0299","YEARLY","MACRO","Auto.Arima",5156.48085003324,4807.04476214718,4807.04476214718,4807.04476214718,4807.04476214718,4807.04476214718
"N0299","YEARLY","MACRO","BSTS",5566.79108063244,5786.22425916978,6002.18905947903,6226.8627484593,6430.52662919984,6630.19070080935
"N0299","YEARLY","MACRO","ETS",5392.46073325296,5392.46073325296,5392.46073325296,5392.46073325296,5392.46073325296,5392.46073325296
"N0299","YEARLY","MACRO","THETA",5397.91840002311,5403.37550786625,5408.83261570938,5414.28972355252,5419.74683139566,5425.2039392388
"N0299","YEARLY","MACRO","BEA",5371.91088797288,5328.57658485664,5400.56485162639,5475.45608128648,5543.34404153333,5609.89873206983
"N0299","YEARLY","MACRO","EAT",5315.61999443644,5200.96033442213,5202.77937036984,5204.59840631755,5206.41744226527,5208.23647821298
"N0299","YEARLY","MACRO","BAT",5373.73011022959,5332.21484306107,5406.02214577853,5482.73241138633,5552.43940758089,5620.81313406511
"N0299","YEARLY","MACRO","BET",5452.39007130284,5527.35350009633,5601.16080281379,5677.87106842159,5747.57806461615,5815.95179110037
"N0299","YEARLY","MACRO","BEAT",5378.41276598544,5347.27631560904,5402.63179264714,5460.16449185299,5512.44473899891,5563.72503386207
"N0299","YEARLY","MACRO","medianBEAT",5395.18956663803,5397.9181205596,5400.64667448117,5403.37522840274,5406.10378232431,5408.83233624588
"N0299","YEARLY","MACRO","meanBaggedBEAT",5161.01642522806,5133.07589722683,5130.5300971829,5169.83689958548,5241.27361735695,5299.29873966885
"N0299","YEARLY","MACRO","medianBaggedBEAT",5254.44951142326,5136.20625085682,5107.1415424348,5138.91333291195,5204.48108543463,5281.15158212908
"N0299","YEARLY","MACRO","meanPertBEAT",5160.51428603428,5097.70899160775,5088.50784041778,5099.62785736431,5158.59360284269,5192.15074639154
"N0299","YEARLY","MACRO","medianPertBEAT",5196.07166469637,5128.6234763173,5081.94662779104,5099.11484021652,5154.77737691313,5192.77928283551
