"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1374","QUARTERLY","DEMOGRAPHIC","Auto.Arima",4635.73853764855,4625.52738978681,4577.93498566053,4595.0402843079,4574.85316109529,4570.702383203,4551.3563212751,4558.30953519657
"N1374","QUARTERLY","DEMOGRAPHIC","BSTS",4617.4283616922,4606.7350836443,4533.89045573968,4508.0995097891,4474.16737665499,4467.21722800255,4389.61585160137,4367.01967975054
"N1374","QUARTERLY","DEMOGRAPHIC","ETS",4653.5826484145,4637.97912147317,4625.4962850632,4615.51000404968,4607.52096973042,4601.12973466824,4596.01674053308,4591.9263403566
"N1374","QUARTERLY","DEMOGRAPHIC","THETA",4732.69538011109,4781.14651684434,4751.09756520717,4781.68697081478,4829.45835506503,4878.40298853934,4847.25379683409,4877.97510584059
"N1374","QUARTERLY","DEMOGRAPHIC","BEA",4635.58318258508,4623.4138649681,4579.10724215447,4572.88326604889,4552.18050249357,4546.34978195793,4512.32963780318,4505.7518517679
"N1374","QUARTERLY","DEMOGRAPHIC","EAT",4674.00552205805,4681.55100936811,4651.50961197697,4664.07908639079,4670.61082863025,4683.41170213686,4664.87561954742,4676.07032713125
"N1374","QUARTERLY","DEMOGRAPHIC","BAT",4661.95409315061,4671.13633009182,4620.9743355358,4628.27558830393,4626.15963093844,4638.77419991497,4596.07532323685,4601.10144026257
"N1374","QUARTERLY","DEMOGRAPHIC","BET",4667.9021300726,4675.28690732061,4636.82810200335,4635.09882821785,4637.04890048348,4648.91665040338,4610.96212965618,4612.30704198258
"N1374","QUARTERLY","DEMOGRAPHIC","BEAT",4659.86123196658,4662.84702793716,4622.10482291765,4625.08419224037,4621.49996563643,4629.36308360328,4596.06067756091,4598.80766528607
"N1374","QUARTERLY","DEMOGRAPHIC","medianBEAT",4644.66059303152,4631.75325562999,4601.71563536187,4605.27514417879,4591.18706541285,4585.91605893562,4573.68653090409,4575.11793777659
"N1374","QUARTERLY","DEMOGRAPHIC","meanBaggedBEAT",4621.42008653872,4609.35417485251,4571.92290329693,4540.7833238698,4531.75372417807,4523.18336050792,4490.68088671264,4459.6391582178
"N1374","QUARTERLY","DEMOGRAPHIC","medianBaggedBEAT",4635.90213568117,4624.84795904381,4594.9559671141,4571.5867352697,4552.72303469539,4547.07644465454,4511.27330490469,4483.3584703627
"N1374","QUARTERLY","DEMOGRAPHIC","meanPertBEAT",4619.49709849255,4600.54179877613,4545.75149507032,4514.73022221522,4497.95826745765,4481.72372867335,4433.67447406813,4402.12495643477
"N1374","QUARTERLY","DEMOGRAPHIC","medianPertBEAT",4642.9835275142,4631.41406795057,4575.5784504308,4554.76881725714,4555.91199188768,4541.64394264679,4483.76482366071,4462.46228137543
