"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N1588","MONTHLY","MICRO","Auto.Arima",4246.03636455838,4144.32932999764,4042.6222954369,3940.91526087616,3839.20822631542,3737.50119175469,3635.79415719395,3534.08712263321,3432.38008807247,3330.67305351173,3228.96601895099,3127.25898439026,3025.55194982952,2923.84491526878,2822.13788070804,2720.4308461473,2618.72381158656,2517.01677702582
"N1588","MONTHLY","MICRO","BSTS",4112.46905056696,4675.13422067596,5951.8872179497,5517.01779475765,4826.5635066224,5286.91582980391,6154.20550588781,6414.27872896327,7520.21717082622,6202.90951145477,6601.57873492141,6760.63112106836,6382.2140858904,6946.98321970279,8281.44174338793,7922.83551036695,7087.34480343451,7728.95200919264
"N1588","MONTHLY","MICRO","ETS",3574.0220912757,3542.60269817881,3512.53002517177,3483.74634819241,3456.19641738784,3429.82735106318,3404.58853417587,3380.43152118087,3357.30994304008,3335.17941821771,3313.99746749049,3293.72343240946,3274.31839725664,3255.7451143469,3237.96793253153,3220.9527287664,3204.66684261325,3189.07901354846
"N1588","MONTHLY","MICRO","THETA",4594.12821587438,4541.93364573863,4489.73907560289,4437.54450546714,4385.34993533139,4333.15536519565,4280.9607950599,4228.76622492415,4176.57165478841,4124.37708465266,4072.18251451691,4019.98794438117,3967.79337424542,3915.59880410967,3863.40423397393,3811.20966383818,3759.01509370243,3706.82052356669
"N1588","MONTHLY","MICRO","BEA",3977.50916880035,4120.68874961747,4502.34651285279,4313.89313460874,4040.65605010856,4151.41479087392,4398.19606575254,4442.93245759245,4769.96906731292,4289.58732772807,4381.51407378763,4393.87117928936,4227.36147765885,4375.52441643949,4780.51585220917,4621.40636176022,4303.57848587811,4478.34926658898
"N1588","MONTHLY","MICRO","EAT",4138.06222390282,4076.2885579717,4014.96379873719,3954.06870484524,3893.58485967822,3833.4946360045,3773.78116214324,3714.42828957941,3655.42056196699,3596.7431854607,3538.38200031947,3480.32345372696,3422.55457377719,3365.06294457512,3307.8366824045,3250.86441291729,3194.13524930075,3137.63877138032
"N1588","MONTHLY","MICRO","BAT",4317.54454366657,4453.79906547074,4828.0828629965,4631.82585370032,4350.37388942307,4452.52412891808,4690.32015271389,4725.71069217354,5043.05630456236,4552.65321653972,4634.24242279644,4635.95934994659,4458.51980332178,4595.47564636041,4988.99461935663,4818.15867345081,4488.36123624117,4650.92976992838
"N1588","MONTHLY","MICRO","BET",4093.53978590568,4253.22352153114,4651.38543957479,4479.43621613907,4222.70328644721,4349.96618202091,4613.25161170786,4674.4921583561,5018.0329228849,4554.15533810838,4662.58623897627,4691.44749928633,4541.44195246415,4706.10904605312,5127.60463663113,4984.99930099051,4683.67557991673,4874.95051543593
"N1588","MONTHLY","MICRO","BEAT",4131.66393056885,4225.99997364776,4499.19465354031,4344.80597732334,4126.82952141427,4196.84993445435,4368.88724807938,4389.39089942538,4621.61971418179,4248.28476695922,4304.18118396995,4300.40037056231,4162.46945180549,4260.54301335703,4551.23794765036,4418.85718727971,4167.43763783419,4285.4670808334
"N1588","MONTHLY","MICRO","medianBEAT",4179.25270756267,4343.13148786814,4266.18068551989,4189.22988317165,4112.27908082341,4035.32827847517,3958.37747612692,3881.42667377868,3804.47587143044,3729.77825143518,3693.0899910037,3656.85568839531,3621.05588575103,3585.67195922829,3550.68608325273,3516.08119630229,3481.84096815784,3447.94976855757
"N1588","MONTHLY","MICRO","meanBaggedBEAT",4025.12835389686,4050.98616756133,3963.97875213898,3921.420395966,3884.83106832829,3816.41825494374,3805.13073693221,3828.09918359176,3777.83629593161,3703.43113993395,3663.665692034,3574.93182533617,3547.60951148703,3557.62066578086,3504.71981300418,3443.89821559752,3414.8085812357,3348.30790839218
"N1588","MONTHLY","MICRO","medianBaggedBEAT",4036.77877975021,4044.81997724891,4031.56430433818,3923.27179318603,3880.3834281691,3825.04290852365,3860.39586761044,3885.28076677687,3824.25860196717,3758.93630270716,3687.56180337416,3626.26912952598,3588.82536049617,3577.75333479866,3575.46105800087,3473.03460116372,3442.7058881566,3389.66369945771
"N1588","MONTHLY","MICRO","meanPertBEAT",3901.31429023668,3909.35975837959,3888.14201313486,3785.99585614198,3722.5015793134,3691.3454086928,3700.68601286122,3683.95449425357,3723.87506861132,3601.87519757974,3581.01124544856,3479.49219279815,3404.52987667652,3404.72526092649,3364.40097465434,3283.13729139593,3212.10053920572,3192.67892004439
"N1588","MONTHLY","MICRO","medianPertBEAT",3936.44521468464,3910.17759535438,3883.142278519,3787.69866378594,3742.35458051186,3703.15663338219,3679.98089432078,3631.57311509784,3577.40935905451,3523.87443629668,3482.61026463069,3414.66708947585,3359.24582325419,3287.40569465318,3241.04455562672,3191.09718114918,3114.12616684239,3066.76455699565
