"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0691","QUARTERLY","MICRO","Auto.Arima",6931.95942857143,7040.71885714286,7149.47828571429,7258.23771428571,7366.99714285714,7475.75657142857,7584.516,7693.27542857143
"N0691","QUARTERLY","MICRO","BSTS",6912.35064772057,6951.3900108888,7123.84423470489,7423.22158195692,7517.74191743496,7544.3961511244,7729.83662396598,8035.79419635563
"N0691","QUARTERLY","MICRO","ETS",6937.21476049931,7051.23197686859,7165.24919323788,7279.26640960716,7393.28362597645,7507.30084234574,7621.31805871502,7735.33527508431
"N0691","QUARTERLY","MICRO","THETA",6871.5259554715,6919.86092844447,6968.19590141744,7016.53087439042,7064.86584736339,7113.20082033636,7161.53579330933,7209.87076628231
"N0691","QUARTERLY","MICRO","BEA",6927.1749455971,7014.44694830008,7146.19057121902,7320.24190194993,7426.00756208952,7509.15118829957,7645.22356089367,7821.46830000379
"N0691","QUARTERLY","MICRO","EAT",6913.56671484741,7003.93725415197,7094.30779345654,7184.6783327611,7275.04887206566,7365.41941137022,7455.78995067479,7546.16048997935
"N0691","QUARTERLY","MICRO","BAT",6905.2786772545,6970.65659882538,7080.50614061221,7232.66339021102,7316.5349692185,7377.78451429645,7491.96280575844,7646.31346373645
"N0691","QUARTERLY","MICRO","BET",6907.03045456379,6974.16097206729,7085.76310978674,7239.67295531817,7325.29713025827,7388.29927126883,7504.23015866345,7660.33341257408
"N0691","QUARTERLY","MICRO","BEAT",6913.2626980657,6990.80044333618,7101.69190376863,7244.31414506006,7335.72213340799,7410.16359630877,7524.30161899758,7668.56891657342
"N0691","QUARTERLY","MICRO","medianBEAT",6922.155038146,6996.05443401583,7136.66126020959,7268.75206194644,7380.1403844168,7491.52870688715,7602.91702935751,7714.30535182787
"N0691","QUARTERLY","MICRO","meanBaggedBEAT",6922.58309193566,6989.03386719027,7085.29802448572,7238.52570561565,7306.14951814036,7384.29416131985,7484.63989478094,7631.0654512378
"N0691","QUARTERLY","MICRO","medianBaggedBEAT",6875.00869836075,6961.96223171379,7062.8414405521,7212.91800890992,7277.04668480792,7353.54448051832,7446.24533901319,7600.63269129124
"N0691","QUARTERLY","MICRO","meanPertBEAT",6970.94202982252,7056.06409573114,7187.75268923189,7336.30793097294,7394.07309415675,7483.02948364807,7598.06563006418,7732.82188903476
"N0691","QUARTERLY","MICRO","medianPertBEAT",6969.83288812942,7054.79026317012,7162.18293862328,7311.77394183905,7358.8142297187,7445.14970761147,7551.38941841223,7699.24020915283
