"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0018","YEARLY","MICRO","Auto.Arima",9477.33692307692,9909.29384615385,10341.2507692308,10773.2076923077,11205.1646153846,11637.1215384615
"N0018","YEARLY","MICRO","BSTS",8719.55694090661,9176.07472220717,9645.4035339263,10113.0949618227,10580.9028481774,11044.8361156225
"N0018","YEARLY","MICRO","ETS",8302.71634116399,8631.67937503452,8960.64240890504,9289.60544277557,9618.5684766461,9947.53151051662
"N0018","YEARLY","MICRO","THETA",9197.41146458396,9349.68939864989,9501.96733271582,9654.24526678176,9806.52320084769,9958.80113491362
"N0018","YEARLY","MICRO","BEA",8833.20340171584,9239.01598113184,9649.0989040207,10058.636032302,10468.2119800694,10876.4963882002
"N0018","YEARLY","MICRO","EAT",8992.48824294162,9296.88753994608,9601.28683695054,9905.68613395501,10210.0854309595,10514.4847279639
"N0018","YEARLY","MICRO","BAT",9131.4351095225,9478.3526556703,9829.54054529096,10180.1826403041,10530.8635548032,10880.2529296659
"N0018","YEARLY","MICRO","BET",8739.89491555152,9052.48116529719,9369.33775851572,9685.64855712669,10001.9981752237,10317.0562536843
"N0018","YEARLY","MICRO","BEAT",8924.25541743287,9266.68433551135,9612.31601119448,9957.53834092194,10302.789785264,10647.0725748786
"N0018","YEARLY","MICRO","medianBEAT",8958.48420274528,9262.88206042853,9573.68543332106,9883.67011430225,10193.7130245126,10501.8186252681
"N0018","YEARLY","MICRO","meanBaggedBEAT",8446.84601313976,8758.97736549117,9075.27231414377,9369.59940546147,9677.41254676332,9997.97120860971
"N0018","YEARLY","MICRO","medianBaggedBEAT",8374.96338690312,8679.07590678982,8980.07800851554,9288.58089830682,9590.30677566081,9889.57965066024
"N0018","YEARLY","MICRO","meanPertBEAT",8166.93249985221,8443.25653330191,8712.48760557324,8976.21198944671,9223.54190180657,9470.45844956878
"N0018","YEARLY","MICRO","medianPertBEAT",8176.70519686613,8391.80126571257,8610.31362017275,8879.33442775864,9148.30288018856,9417.77738265709
