"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0684","QUARTERLY","MICRO","Auto.Arima",4409.52142857135,4483.6428571427,4557.76428571405,4631.8857142854,4706.00714285675,4780.1285714281,4854.24999999945,4928.3714285708
"N0684","QUARTERLY","MICRO","BSTS",4444.60107343567,4565.98116179592,4754.94119575394,4857.00473232078,4928.99167091278,5057.74854554219,5242.94346377854,5347.6861576482
"N0684","QUARTERLY","MICRO","ETS",4464.30514216125,4578.01342513835,4691.72170811545,4805.42999109255,4919.13827406964,5032.84655704674,5146.55484002384,5260.26312300094
"N0684","QUARTERLY","MICRO","THETA",4323.56594908989,4325.83867938921,4381.30971878206,4471.05548042112,4457.79270748119,4459.10169523881,4515.25004033363,4606.70269302432
"N0684","QUARTERLY","MICRO","BEA",4439.47588138942,4542.54581469232,4668.14239652781,4764.77347923291,4851.37902927972,4956.90789133901,5081.24943460061,5178.77356973998
"N0684","QUARTERLY","MICRO","EAT",4399.13083994083,4462.49832055675,4543.59857087052,4636.12372859969,4694.31270813586,4757.35894123789,4838.68496011898,4931.77908153202
"N0684","QUARTERLY","MICRO","BAT",4392.5628170323,4458.48756610928,4564.67173341668,4653.3153090091,4697.59717375024,4765.6596040697,4870.81450137054,4960.92009308111
"N0684","QUARTERLY","MICRO","BET",4410.8240548956,4489.94442210783,4609.32420755048,4711.16340127815,4768.64088415454,4849.89893260925,4968.24944804534,5071.55065789115
"N0684","QUARTERLY","MICRO","BEAT",4410.49839831454,4488.36903086654,4596.43422709137,4691.34397952996,4752.98244883009,4832.45634231396,4939.74958603387,5035.75585056107
"N0684","QUARTERLY","MICRO","medianBEAT",4427.06125100351,4524.81200946931,4624.74299691475,4718.65785268897,4812.5727084632,4906.48756423742,5000.40242001165,5094.31727578587
"N0684","QUARTERLY","MICRO","meanBaggedBEAT",4439.83866690407,4529.10575983057,4638.96174197255,4739.83291607189,4824.10292858784,4911.87251154349,5020.26995632351,5119.29751676847
"N0684","QUARTERLY","MICRO","medianBaggedBEAT",4479.52502397029,4577.78043105033,4705.30641511187,4794.63092374611,4904.03345135018,4999.04358628151,5122.4496628358,5207.82649743474
"N0684","QUARTERLY","MICRO","meanPertBEAT",4508.33211805461,4620.30189362774,4745.57293817506,4865.03406147519,4967.00485486778,5074.70188977708,5196.9268507199,5322.55196609343
"N0684","QUARTERLY","MICRO","medianPertBEAT",4517.11193205469,4617.64013862028,4749.81309690182,4868.67073932111,4971.67915158785,5069.98477177455,5205.24497228921,5323.39010861393
