"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0050","YEARLY","MICRO","Auto.Arima",5235.6,5235.6,5235.6,5235.6,5235.6,5235.6
"N0050","YEARLY","MICRO","BSTS",5487.9950748548,5764.43238079245,6041.56848737886,6342.90998941885,6613.70757903605,6884.29852144696
"N0050","YEARLY","MICRO","ETS",5235.53443003122,5235.53443003122,5235.53443003122,5235.53443003122,5235.53443003122,5235.53443003122
"N0050","YEARLY","MICRO","THETA",5377.92483266089,5520.30100848507,5662.67718430924,5805.05336013342,5947.4295359576,6089.80571178177
"N0050","YEARLY","MICRO","BEA",5319.70983496201,5411.85560360789,5504.23430580336,5604.68147315002,5694.94733635575,5785.14431715939
"N0050","YEARLY","MICRO","EAT",5283.0197542307,5330.47847950543,5377.93720478015,5425.39593005488,5472.8546553296,5520.31338060433
"N0050","YEARLY","MICRO","BAT",5367.17330250523,5506.77779642584,5646.61522389603,5794.52111651742,5932.24570499788,6069.90141107624
"N0050","YEARLY","MICRO","BET",5367.15144584897,5506.75593976958,5646.59336723977,5794.49925986116,5932.22384834162,6069.87955441998
"N0050","YEARLY","MICRO","BEAT",5334.26358438673,5438.96695482718,5543.84502542983,5654.77444489587,5758.06788625621,5861.30966581499
"N0050","YEARLY","MICRO","medianBEAT",5306.76241633045,5377.95050424253,5449.13859215462,5520.32668006671,5591.5147679788,5662.70285589089
"N0050","YEARLY","MICRO","meanBaggedBEAT",5202.67388803254,5333.43020895898,5468.81721523914,5607.85476292165,5694.40106590027,5811.79964678287
"N0050","YEARLY","MICRO","medianBaggedBEAT",5228.20591876977,5253.30857781886,5354.36513900877,5516.68705291576,5626.9143825361,5739.03845568047
"N0050","YEARLY","MICRO","meanPertBEAT",5241.24588683682,5458.62312393743,5647.6666506956,5808.68571950154,5927.71752648673,6051.63113736805
"N0050","YEARLY","MICRO","medianPertBEAT",5060.91729342609,5344.16812805035,5489.40192209767,5672.37237584327,5765.99605545975,5887.26321587413
