"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0238","YEARLY","INDUSTRY","Auto.Arima",3988,3988,3988,3988,3988,3988
"N0238","YEARLY","INDUSTRY","BSTS",3563.18885568038,3388.11789356326,3228.2786733678,3099.61938584076,2946.9652129552,2758.70850698646
"N0238","YEARLY","INDUSTRY","ETS",3948.06587326986,3948.06587326986,3948.06587326986,3948.06587326986,3948.06587326986,3948.06587326986
"N0238","YEARLY","INDUSTRY","THETA",3914.21739241019,3898.62547863407,3883.03356485794,3867.44165108182,3851.84973730569,3836.25782352957
"N0238","YEARLY","INDUSTRY","BEA",3833.08490965008,3774.72792227771,3721.44818221255,3678.56175303687,3627.67702874169,3564.92479341878
"N0238","YEARLY","INDUSTRY","EAT",3950.09442189335,3944.89711730131,3939.69981270927,3934.50250811723,3929.30520352519,3924.10789893314
"N0238","YEARLY","INDUSTRY","BAT",3821.80208269686,3758.24779073244,3699.77074607525,3651.68701230753,3595.6049834203,3527.65544350534
"N0238","YEARLY","INDUSTRY","BET",3808.49070712015,3744.93641515573,3686.45937049854,3638.37563673081,3582.29360784359,3514.34406792863
"N0238","YEARLY","INDUSTRY","BEAT",3853.36803034011,3805.7023113668,3761.8445278739,3725.78172754811,3683.72020588269,3632.75805094647
"N0238","YEARLY","INDUSTRY","medianBEAT",3931.14163284003,3923.34567595197,3915.5497190639,3907.75376217584,3899.95780528778,3892.16184839972
"N0238","YEARLY","INDUSTRY","meanBaggedBEAT",3782.38025338297,3755.65713819677,3689.43303299268,3621.70731697331,3589.14238967229,3532.31984376405
"N0238","YEARLY","INDUSTRY","medianBaggedBEAT",3759.13921201448,3728.83374864695,3666.80872133753,3610.74772461819,3582.93987163973,3515.59363121353
"N0238","YEARLY","INDUSTRY","meanPertBEAT",3767.70297696031,3713.72428360863,3660.7776917573,3607.16058913338,3555.45669676127,3493.85177032391
"N0238","YEARLY","INDUSTRY","medianPertBEAT",3755.89115936623,3706.77272946635,3669.0603667246,3622.77845204037,3583.49581170492,3527.85393016228
