"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1050","QUARTERLY","MACRO","Auto.Arima",4175.06200273135,4218.87703082533,4246.97231307117,4209.13668384145,4286.14372963452,4337.63436169986,4389.1249937652,4440.61562583054
"N1050","QUARTERLY","MACRO","BSTS",4132.43913856674,4052.07425222449,4180.40865863,4126.44008449485,4161.94703392068,4088.36379049074,4220.37318684784,4162.90047304934
"N1050","QUARTERLY","MACRO","ETS",4206.35920036414,4263.30054309845,4320.24188583275,4377.18322856706,4434.12457130136,4491.06591403566,4548.00725676997,4604.94859950427
"N1050","QUARTERLY","MACRO","THETA",4044.34673348363,3984.66140051666,4166.20158374887,4168.84272169553,4168.68035166289,4106.22583724263,4292.34238703649,4294.11526656477
"N1050","QUARTERLY","MACRO","BEA",4171.28678055408,4178.08394204942,4249.20761917797,4237.58666563445,4294.07177828552,4305.68802207542,4385.83514579434,4402.82156612805
"N1050","QUARTERLY","MACRO","EAT",4141.92264552638,4155.61299148015,4244.47192755093,4251.72087803468,4296.31621753292,4311.64203765939,4409.82487919055,4446.5598306332
"N1050","QUARTERLY","MACRO","BAT",4117.28262492724,4085.20422785549,4197.86085181668,4168.13983001061,4205.59037173936,4177.40799647775,4300.61352254984,4299.21045514822
"N1050","QUARTERLY","MACRO","BET",4127.71502413817,4100.01206527987,4222.28404273721,4224.15534491914,4254.91731896164,4228.55184725635,4353.57427688477,4353.98811303946
"N1050","QUARTERLY","MACRO","BEAT",4139.55176878647,4129.72830666623,4228.4561103207,4220.40067964972,4262.72392162986,4255.82247586723,4362.46195610487,4375.64499123723
"N1050","QUARTERLY","MACRO","medianBEAT",4153.75057064905,4135.47564152491,4213.69048585058,4188.98970276849,4227.41204064871,4221.93009947125,4340.73369040084,4367.36544619766
"N1050","QUARTERLY","MACRO","meanBaggedBEAT",4226.86656460782,4226.61070008682,4334.51130673722,4344.62404849209,4381.92261919486,4395.50384996617,4497.23121498244,4507.46210028781
"N1050","QUARTERLY","MACRO","medianBaggedBEAT",4222.29409769242,4231.0121579574,4297.90584349266,4338.53120831414,4389.64020709284,4397.07446330109,4480.91423674961,4508.38537830477
"N1050","QUARTERLY","MACRO","meanPertBEAT",4156.02390061582,4147.36790338568,4269.38787808537,4288.38849043916,4326.29410272418,4318.43139993211,4443.51840866736,4474.07301786273
"N1050","QUARTERLY","MACRO","medianPertBEAT",4138.07885279388,4151.03314265572,4259.72340064285,4283.39135425983,4317.97759084407,4315.69970997513,4431.2097448441,4453.1470355639
