"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0627","YEARLY","DEMOGRAPHIC","Auto.Arima",8213.692599785,8481.38519957,8749.07779935499,9016.77039913999,9284.46299892499,9552.15559870999
"N0627","YEARLY","DEMOGRAPHIC","BSTS",8263.66613076755,8551.09507692433,8847.65758482023,9141.95404338245,9439.82836620856,9736.61919297742
"N0627","YEARLY","DEMOGRAPHIC","ETS",8353.07403182923,8661.40001236149,8969.72599289375,9278.05197342602,9586.37795395828,9894.70393449054
"N0627","YEARLY","DEMOGRAPHIC","THETA",8027.52621468923,8109.05930292453,8190.59239115982,8272.12547939511,8353.65856763041,8435.1916558657
"N0627","YEARLY","DEMOGRAPHIC","BEA",8276.81092079393,8564.62676295194,8855.48712568966,9145.59213864949,9436.88977303061,9727.82624205932
"N0627","YEARLY","DEMOGRAPHIC","EAT",8198.09761543448,8417.281504952,8636.46539446952,8855.64928398704,9074.83317350456,9294.01706302208
"N0627","YEARLY","DEMOGRAPHIC","BAT",8168.29498174726,8380.51319313962,8595.77592511168,8810.28330730585,9025.98331092132,9241.32214918437
"N0627","YEARLY","DEMOGRAPHIC","BET",8214.75545909534,8440.51813073678,8669.32532295793,8897.37716540119,9126.62162926575,9355.50492777789
"N0627","YEARLY","DEMOGRAPHIC","BEAT",8214.48974426775,8450.73489794509,8689.2634420572,8927.22547383589,9166.08197168056,9404.66759551091
"N0627","YEARLY","DEMOGRAPHIC","medianBEAT",8238.67936527628,8516.24013824717,8798.36769208761,9079.36222126122,9362.14568256677,9644.38739584371
"N0627","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",8246.92012560079,8484.73607905688,8726.44311214974,8965.4338710661,9205.77120763407,9443.33659954607
"N0627","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",8212.78320062827,8448.83320410861,8686.84459625735,8926.5398316446,9165.53916467585,9400.43605788254
"N0627","YEARLY","DEMOGRAPHIC","meanPertBEAT",8209.23911706264,8443.34869840781,8672.80581135356,8906.89642378523,9136.10155320835,9370.59819514369
"N0627","YEARLY","DEMOGRAPHIC","medianPertBEAT",8223.50434003141,8452.49140280646,8699.39558189132,8943.71378805959,9188.05587299381,9431.83671580355
