"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1278","QUARTERLY","FINANCE","Auto.Arima",4680.07764866477,4613.67823735589,4559.19037797335,4514.47722823954,4477.78527921136,4447.67558818084,4422.96734787295,4402.6915789023
"N1278","QUARTERLY","FINANCE","BSTS",4923.34709327902,4934.77140199061,5030.15311047729,4935.29388171246,5124.36236806083,5079.01328952998,5194.01062966534,5183.74163944923
"N1278","QUARTERLY","FINANCE","ETS",4767.17537036547,4767.17537036547,4767.17537036547,4767.17537036547,4767.17537036547,4767.17537036547,4767.17537036547,4767.17537036547
"N1278","QUARTERLY","FINANCE","THETA",4761.64505120531,4758.65545790387,4755.66586460244,4752.676271301,4749.68667799957,4746.69708469813,4743.70749139669,4740.71789809526
"N1278","QUARTERLY","FINANCE","BEA",4790.20003743642,4771.87500323732,4785.50628627203,4738.98216010582,4789.77433921255,4764.62141602543,4794.71778263459,4784.536196239
"N1278","QUARTERLY","FINANCE","EAT",4736.29935674518,4713.16968854174,4694.01053764708,4678.109623302,4664.88244252546,4653.84934774815,4644.61673654504,4636.86161578767
"N1278","QUARTERLY","FINANCE","BAT",4788.35659771636,4769.03503241679,4781.66978435102,4734.14912708433,4783.94477509058,4757.79532080298,4786.89515631166,4775.7170388156
"N1278","QUARTERLY","FINANCE","BET",4817.3891716166,4820.20074341998,4850.9981151484,4818.38184112631,4880.40813880862,4864.29524819786,4901.63116380917,4897.21163596999
"N1278","QUARTERLY","FINANCE","BEAT",4783.06129087864,4768.57011690396,4778.04618085464,4742.40568790462,4779.7524239093,4760.1403331936,4781.96520982511,4773.58162170306
"N1278","QUARTERLY","FINANCE","medianBEAT",4764.41021078539,4762.91541413467,4761.42061748395,4759.92582083323,4758.43102418252,4756.9362275318,4755.44143088108,4753.94663423036
"N1278","QUARTERLY","FINANCE","meanBaggedBEAT",4598.38625158414,4606.35948393362,4658.03426254832,4536.12050623185,4592.71114209343,4605.25173561686,4649.5790546561,4624.05827783828
"N1278","QUARTERLY","FINANCE","medianBaggedBEAT",4725.53383180546,4726.28875374785,4715.36508730038,4521.41299559511,4696.01757641648,4706.78630378466,4708.11813342866,4713.79994509946
"N1278","QUARTERLY","FINANCE","meanPertBEAT",4929.57853914054,4883.64436190287,4903.11314147593,4851.81534177707,4886.74720119012,4873.09098718678,4862.53885618865,4827.6926543839
"N1278","QUARTERLY","FINANCE","medianPertBEAT",4942.70895481539,4886.60124381155,4866.58683946793,4882.56390126311,4878.61060911384,4859.97920733806,4866.86415473371,4865.13892218258
