"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1373","QUARTERLY","DEMOGRAPHIC","Auto.Arima",4984.4187736081,4944.15041755939,4903.88206151067,4863.61370546196,4823.34534941324,4783.07699336453,4742.80863731581,4702.5402812671
"N1373","QUARTERLY","DEMOGRAPHIC","BSTS",4863.79874353501,4887.90511857192,4895.74435902229,4870.57707754683,4756.5027418205,4787.9376209769,4777.93658721268,4763.94769925521
"N1373","QUARTERLY","DEMOGRAPHIC","ETS",5047.35958891155,5047.35958891155,5047.35958891155,5047.35958891155,5047.35958891155,5047.35958891155,5047.35958891155,5047.35958891155
"N1373","QUARTERLY","DEMOGRAPHIC","THETA",4952.17012249488,4955.60973269384,4942.61382526008,4926.60511694041,4837.67676873049,4840.3707793277,4827.00498285346,4810.69291874284
"N1373","QUARTERLY","DEMOGRAPHIC","BEA",4965.19236868489,4959.80504168095,4948.99533648151,4927.18345730678,4875.73589338176,4872.79140108433,4856.03493781335,4837.94918981129
"N1373","QUARTERLY","DEMOGRAPHIC","EAT",4994.64949500485,4982.37324638826,4964.6184918941,4945.85947043798,4902.79390235176,4890.26912053459,4872.39106969361,4853.5309296405
"N1373","QUARTERLY","DEMOGRAPHIC","BAT",4933.462546546,4929.22175627505,4914.08008193101,4886.93196664973,4805.84161998808,4803.79513122304,4782.58340246065,4759.06029975505
"N1373","QUARTERLY","DEMOGRAPHIC","BET",4954.44281831382,4963.62481339244,4961.90592439797,4948.18059446626,4880.51303315418,4891.88932973872,4884.1003863259,4874.00006896987
"N1373","QUARTERLY","DEMOGRAPHIC","BEAT",4961.93680713739,4958.75621443418,4947.39995867615,4927.03887221519,4866.22111221895,4864.68624564517,4848.77744907338,4831.13512204418
"N1373","QUARTERLY","DEMOGRAPHIC","medianBEAT",4968.29444805149,4949.88007512661,4923.24794338537,4898.59109724362,4830.51105907187,4814.1542001523,4802.47078503307,4787.32030899903
"N1373","QUARTERLY","DEMOGRAPHIC","meanBaggedBEAT",4977.0208648541,4969.8249383817,4952.91831895916,4939.61861054138,4897.84005616504,4885.92149027714,4871.5834976284,4851.87501109975
"N1373","QUARTERLY","DEMOGRAPHIC","medianBaggedBEAT",4963.15325455052,4954.53968952153,4929.39549689807,4906.31412224202,4866.74817632687,4844.50596379151,4827.21110193804,4803.80107574534
"N1373","QUARTERLY","DEMOGRAPHIC","meanPertBEAT",4969.37307013504,4947.46764645353,4921.25194143611,4899.89097763064,4844.66254945597,4822.53462289278,4795.58808787209,4773.15409291809
"N1373","QUARTERLY","DEMOGRAPHIC","medianPertBEAT",4979.08117185,4948.56717629593,4930.71946699024,4903.74742458566,4861.21968428674,4834.96132600321,4815.64400182759,4787.31082298765
