"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0898","QUARTERLY","INDUSTRY","Auto.Arima",3375,3375,3375,3375,3375,3375,3375,3375
"N0898","QUARTERLY","INDUSTRY","BSTS",3365.38581872713,3290.75753923583,3153.10237575978,3148.12297201355,3112.90147044241,3060.60992677161,2936.05639942858,2924.68161590288
"N0898","QUARTERLY","INDUSTRY","ETS",3375.01103809088,3375.01103809088,3375.01103809088,3375.01103809088,3375.01103809088,3375.01103809088,3375.01103809088,3375.01103809088
"N0898","QUARTERLY","INDUSTRY","THETA",3392.65369010052,3352.70663070202,3279.961923217,3285.96457706013,3302.54667065154,3263.06537760244,3191.67551597525,3196.9173783481
"N0898","QUARTERLY","INDUSTRY","BEA",3371.79895227267,3346.9228591089,3301.03780461689,3299.37800336814,3287.63750284443,3270.2069882875,3228.68914583982,3224.89755133125
"N0898","QUARTERLY","INDUSTRY","EAT",3380.88824273047,3367.5725562643,3343.32432043596,3345.32520505034,3350.85256958081,3337.69213856444,3313.89551802204,3315.64280547966
"N0898","QUARTERLY","INDUSTRY","BAT",3377.67983627588,3339.48805664595,3269.35476632559,3269.69584969123,3263.48271369798,3232.89176812469,3167.57730513461,3165.53299808366
"N0898","QUARTERLY","INDUSTRY","BET",3377.68351563951,3339.49173600958,3269.35844568922,3269.69952905485,3263.48639306161,3232.89544748831,3167.58098449824,3165.53667744729
"N0898","QUARTERLY","INDUSTRY","BEAT",3377.01263672963,3348.36880200718,3295.76883426691,3296.02464679114,3291.36479479621,3268.42158561624,3219.43573837368,3217.90250808547
"N0898","QUARTERLY","INDUSTRY","medianBEAT",3375.00551904544,3363.85331535101,3327.4809616085,3330.48228853006,3338.77333532577,3319.03268880122,3283.33775798763,3285.95868917405
"N0898","QUARTERLY","INDUSTRY","meanBaggedBEAT",3371.74118292634,3338.63739217467,3297.43742197946,3290.20642857228,3292.82391960993,3259.39299050923,3215.28344808275,3207.69417727637
"N0898","QUARTERLY","INDUSTRY","medianBaggedBEAT",3342.22214120963,3302.28153352126,3253.79593028463,3237.21761221219,3263.49517382027,3222.87203278207,3170.32982042568,3153.78503058895
"N0898","QUARTERLY","INDUSTRY","meanPertBEAT",3392.30604990076,3363.32946702057,3318.29372163269,3313.98064464915,3321.48038377548,3289.3043733192,3247.11218436056,3242.25989405945
"N0898","QUARTERLY","INDUSTRY","medianPertBEAT",3359.62343420758,3341.7499328675,3309.02476130305,3291.41068052824,3295.04961659419,3268.81062971398,3236.3322223204,3219.40125940446
