"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N2258","MONTHLY","MACRO","Auto.Arima",4958.94462896801,4967.84139751965,4984.52556096292,4991.84733482909,5014.08196368431,5032.70020447939,5053.12019677889,5041.21802391903,5028.41857510464,5020.55582000069,5023.01870444101,5025.03190289802,5020.05272206762,5033.93597609137,5027.56725303581,5037.69316970158,5028.98122315903,5023.61196240083
"N2258","MONTHLY","MACRO","BSTS",4954.99017896384,4957.8944140188,4961.91955999169,4963.04154770324,4982.12678848042,4969.83746559077,4978.18927792358,4988.42726690291,5004.67256262098,5007.7346751298,5008.06678783185,5012.72028247273,5012.34747358528,5014.02967638188,5017.59775618108,5021.32584797285,5036.50812027253,5026.18165448253
"N2258","MONTHLY","MACRO","ETS",4955.59643771628,4958.56532938486,4961.34018854373,4963.93369622645,4966.35770469506,4968.62329160465,4970.74081062794,4972.7199387713,4974.56972059841,4976.29860956369,4977.91450664432,4979.42479644757,4980.83638095819,4982.15571108038,4983.38881611815,4984.54133132917,4985.61852367772,4986.62531590455
"N2258","MONTHLY","MACRO","THETA",4944.95394216043,4949.23106293345,4949.8006101891,4954.82244890111,4969.9547135049,4957.67103721471,4969.10173275531,4977.95957574232,4991.82764715577,4995.80730424608,4993.30363256242,5004.52124244532,4999.36698284819,5003.64127495784,5004.1672761968,5009.19450603617,5024.44299794887,5011.9750354544
"N2258","MONTHLY","MACRO","BEA",4956.51041521604,4961.4337136411,4969.26176983278,4972.94085958626,4987.5221522866,4990.38698722493,5000.68342844347,5000.78840986441,5002.55361944135,5001.52970156472,5002.99999963906,5005.7256606061,5004.4121922037,5010.04045451787,5009.51794177835,5014.52011633453,5017.03595570309,5012.13964426264
"N2258","MONTHLY","MACRO","EAT",4953.16500294824,4958.54592994599,4965.22211989859,4970.20115998555,4983.46479396142,4986.33151109958,4997.65424672071,4997.29917947755,4998.27198095294,4997.55391127015,4998.07894788258,5002.99264726363,5000.085361958,5006.57765404319,5005.04111511692,5010.47633568897,5013.01424826188,5007.4041045866
"N2258","MONTHLY","MACRO","BAT",4952.96291669742,4958.32229149063,4965.41524371457,4969.90377714448,4988.72115522321,4986.73623576162,5000.13706915259,5002.53495552142,5008.30626162713,5008.03259979219,5008.12970827842,5014.09114260536,5010.58905950036,5017.20230914369,5016.4440951379,5022.73784123687,5029.97744712681,5020.58955077925
"N2258","MONTHLY","MACRO","BET",4951.84685294685,4955.23026877903,4957.68678624151,4960.5992309436,4972.81306889346,4965.37726480338,4972.67727376894,4979.70226047218,4990.35664345839,4993.28019631319,4993.09497567953,4998.88877378854,4997.51694579722,4999.9422208067,5001.71794949868,5005.0205617794,5015.52321396637,5008.26066861383
"N2258","MONTHLY","MACRO","BEAT",4953.62129695214,4958.38305096419,4964.39647992186,4968.41125691497,4983.13029259117,4982.20799972238,4992.78800452143,4995.08120133389,4999.87212636995,5000.09910223506,5000.5759078699,5005.42455606591,5003.15088986482,5008.44065962786,5008.18027538296,5013.18871375994,5018.88771626454,5012.09849206058
"N2258","MONTHLY","MACRO","medianBEAT",4955.29330834006,4958.22987170183,4961.62987426771,4963.48762196484,4976.04075099266,4969.23037859771,4974.46504427576,4983.19342132261,4998.25010488838,5001.77098968794,5000.68521019713,5008.62076245902,5005.85722821673,5008.83547566986,5010.88251618894,5015.26017700451,5026.71211055395,5017.79349892762
"N2258","MONTHLY","MACRO","meanBaggedBEAT",4975.84161240156,4980.42659563978,4985.92400693893,4990.76657930888,4999.34318248348,4999.96232566535,5007.7301465091,5013.42604493637,5020.95992103104,5024.74145246535,5029.70666239486,5036.59360188742,5041.11609240152,5047.28581875746,5052.7059162466,5056.86663650915,5065.02549779055,5064.05535655667
"N2258","MONTHLY","MACRO","medianBaggedBEAT",4973.83983560174,4973.54728311039,4979.85176674117,4984.60690037907,4989.71441020761,4989.51747235767,4999.96343512199,5002.22105700592,5009.87812226859,5012.76308504293,5016.6254535102,5020.84162633999,5027.16279394252,5028.91469994344,5036.22400822379,5035.86934715802,5045.2127522855,5042.67904701166
"N2258","MONTHLY","MACRO","meanPertBEAT",4961.98114417665,4967.79041144002,4974.00751988371,4980.40514039695,4989.23317355656,4990.85739006944,4998.67120820207,5005.43714164242,5013.9446299886,5018.55231121708,5023.92651234571,5030.4945065735,5034.73470443112,5040.48390353423,5044.12114509128,5049.69666510586,5057.41449866228,5057.50777515941
"N2258","MONTHLY","MACRO","medianPertBEAT",4959.02238590522,4964.65105926079,4970.6175473177,4976.1509913031,4989.25659154479,4990.28860427619,5000.46966836735,5002.96480117773,5013.45655360593,5017.74165626721,5024.83852434868,5031.802173145,5034.2503435473,5044.48682291323,5044.87247622067,5049.87531680995,5063.94641467615,5062.90725946724
