"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0648","QUARTERLY","MICRO","Auto.Arima",5546.99298722598,5710.33597445196,5873.67896167794,6037.02194890391,6200.36493612989,6363.70792335587,6527.05091058185,6690.39389780783
"N0648","QUARTERLY","MICRO","BSTS",5670.41939307224,5891.95056561827,6025.92536645452,6204.35654786203,6468.69785410588,6672.78044715446,6801.50115655145,6986.0930296947
"N0648","QUARTERLY","MICRO","ETS",5546.64831442431,5705.0778657703,5863.50741711629,6021.93696846228,6180.36651980827,6338.79607115425,6497.22562250024,6655.65517384623
"N0648","QUARTERLY","MICRO","THETA",5513.17694146759,5584.59331791854,5475.65609682341,5582.88557531092,5715.33054104053,5787.50550376953,5672.81918225052,5782.11625967357
"N0648","QUARTERLY","MICRO","BEA",5588.02023157418,5769.12146861351,5921.03724841625,6087.77182174274,6283.14310334801,6458.42814722153,6608.59256321118,6777.38070044959
"N0648","QUARTERLY","MICRO","EAT",5535.60608103929,5666.6690527136,5737.61415853921,5880.61483089237,6032.02066565956,6163.33649942655,6232.3652384442,6376.05511044254
"N0648","QUARTERLY","MICRO","BAT",5576.86310725527,5728.95995266292,5791.75347498529,5941.42135735896,6128.13111042543,6274.66462475995,6333.79041646127,6486.20106239203
"N0648","QUARTERLY","MICRO","BET",5576.74821632138,5727.20724976904,5788.36296013141,5936.39303054508,6121.46497165156,6266.36067402608,6323.8486537674,6474.62148773817
"N0648","QUARTERLY","MICRO","BEAT",5569.30940904753,5722.98943093977,5809.69196051804,5961.55026013479,6141.18996277114,6290.69748635853,6374.64921797102,6528.56459025558
"N0648","QUARTERLY","MICRO","medianBEAT",5546.82065082515,5707.70692011113,5868.59318939711,6029.4794586831,6190.36572796908,6351.25199725506,6512.13826654104,6673.02453582703
"N0648","QUARTERLY","MICRO","meanBaggedBEAT",5637.48215271673,5815.21763840488,5944.99021228496,6119.09839346149,6296.56620093541,6475.81069754227,6603.784059533,6777.48971058684
"N0648","QUARTERLY","MICRO","medianBaggedBEAT",5639.14744114274,5811.09170477871,5949.90053344168,6125.93156974603,6306.10609931708,6474.34060893642,6617.29368488335,6780.29762289575
"N0648","QUARTERLY","MICRO","meanPertBEAT",5610.78140393622,5781.02755658236,5900.58300426446,6059.88113606838,6249.8697422073,6418.34380147503,6537.34507552791,6697.15899230257
"N0648","QUARTERLY","MICRO","medianPertBEAT",5577.85708183477,5732.67890540877,5839.36931556363,5985.74436062351,6156.04245177135,6308.92372072811,6422.47557688785,6562.07721951505
