"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N2971","OTHER","OTHER","Auto.Arima",1893.95991030008,1870.91982060015,1847.87973090023,1824.8396412003,1801.79955150038,1778.75946180045,1755.71937210053,1732.6792824006
"N2971","OTHER","OTHER","BSTS",1900.13800090519,1879.30993694592,1858.85074961097,1838.92023510627,1820.78498391785,1804.46036200371,1782.63641021062,1763.16596275675
"N2971","OTHER","OTHER","ETS",1893.01230475927,1868.97496720299,1844.93762964671,1820.90029209043,1796.86295453416,1772.82561697788,1748.7882794216,1724.75094186532
"N2971","OTHER","OTHER","THETA",1901.61496882446,1886.22897612093,1870.8429834174,1855.45699071387,1840.07099801033,1824.6850053068,1809.29901260327,1793.91301989973
"N2971","OTHER","OTHER","BEA",1895.70340532151,1873.06824158302,1850.5560367193,1828.22005613233,1806.48249665079,1785.34848026068,1762.38135391092,1740.19872900756
"N2971","OTHER","OTHER","EAT",1896.19572796127,1875.37458797469,1854.55344798811,1833.73230800153,1812.91116801495,1792.09002802838,1771.2688880418,1750.44774805522
"N2971","OTHER","OTHER","BAT",1898.57096000991,1878.819577889,1859.19115464286,1839.73895567348,1820.88517780952,1802.63494303699,1782.5515983048,1763.25275501903
"N2971","OTHER","OTHER","BET",1898.25509149631,1878.17129342328,1858.21045422503,1838.42583930352,1819.23964548744,1800.6569947628,1780.2412340785,1760.6099748406
"N2971","OTHER","OTHER","BEAT",1897.18129619725,1876.3584252175,1855.62777339383,1835.02928977772,1814.87962199068,1795.18261152221,1774.110768584,1753.6273017306
"N2971","OTHER","OTHER","medianBEAT",1897.04895560263,1875.11487877303,1853.3652402556,1831.87993815328,1811.29226770911,1791.60991190208,1769.17789115557,1747.92262257868
"N2971","OTHER","OTHER","meanBaggedBEAT",1901.86590165091,1882.79557819375,1864.8257581888,1845.14777307664,1826.0229728122,1807.50282617813,1788.5038958182,1769.60795422751
"N2971","OTHER","OTHER","medianBaggedBEAT",1903.89972725011,1886.08501875181,1866.63989862497,1847.20456345803,1827.51338625709,1807.91189481355,1788.02591626686,1768.18530651537
"N2971","OTHER","OTHER","meanPertBEAT",1883.36377967675,1861.79877403803,1839.93482399493,1818.42614251541,1797.09428044819,1775.61188348656,1754.06108797466,1732.17712135164
"N2971","OTHER","OTHER","medianPertBEAT",1887.98162230423,1869.20735551218,1849.57862849771,1829.97186324358,1809.66967106336,1788.74463469897,1767.86900181232,1746.31941226512
