"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0558","YEARLY","DEMOGRAPHIC","Auto.Arima",5360,5360,5360,5360,5360,5360
"N0558","YEARLY","DEMOGRAPHIC","BSTS",5282.37733730257,5417.44968840068,5601.45321109775,5727.3004683268,5800.38345877247,5946.53645609013
"N0558","YEARLY","DEMOGRAPHIC","ETS",5299.47671545573,5299.47671545573,5299.47671545573,5299.47671545573,5299.47671545573,5299.47671545573
"N0558","YEARLY","DEMOGRAPHIC","THETA",5047.37888516977,4959.83502552065,4872.29116587152,4784.7473062224,4697.20344657328,4609.65958692416
"N0558","YEARLY","DEMOGRAPHIC","BEA",5313.95135091943,5358.97546795214,5420.30997551783,5462.25906126084,5486.62005807607,5535.33772384862
"N0558","YEARLY","DEMOGRAPHIC","EAT",5235.61853354183,5206.43724699213,5177.25596044242,5148.07467389271,5118.893387343,5089.7121007933
"N0558","YEARLY","DEMOGRAPHIC","BAT",5229.91874082411,5245.76157130711,5277.91479232309,5290.6825915164,5285.86230178192,5305.39868100476
"N0558","YEARLY","DEMOGRAPHIC","BET",5209.74431264269,5225.58714312569,5257.74036414167,5270.50816333498,5265.68787360049,5285.22425282334
"N0558","YEARLY","DEMOGRAPHIC","BEAT",5247.30823448202,5259.19035734426,5283.30527310625,5292.88112250123,5289.26590520037,5303.91818961751
"N0558","YEARLY","DEMOGRAPHIC","medianBEAT",5290.92702637915,5329.73835772787,5329.73835772787,5329.73835772787,5329.73835772787,5329.73835772787
"N0558","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",5498.57703561746,5572.84433992974,5662.37263305983,5762.25210942999,5869.63351183297,5951.69122188027
"N0558","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",5318.58323889304,5296.81380120744,5301.960265632,5317.46120075581,5380.52206599732,5369.13953308101
"N0558","YEARLY","DEMOGRAPHIC","meanPertBEAT",5971.7312745055,6110.29411277855,6248.18831225965,6413.16816188883,6549.62038775862,6708.87818733515
"N0558","YEARLY","DEMOGRAPHIC","medianPertBEAT",5939.01209518098,6152.5462993738,6384.28886101542,6623.44871943301,6871.94489081511,7115.16304744801
