"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N2779","MONTHLY","OTHER","Auto.Arima",3307.64617993103,3754.26866659085,3388.77327914457,3980.22391380912,3687.77288672017,3914.72922225371,3553.35979199357,3576.04968921485,3856.47342722952,3279.29114613207,3626.07983312841,3845.95520910942,3638.00186425506,3638.00186425506,3638.00186425506,3638.00186425506,3638.00186425506,3638.00186425506
"N2779","MONTHLY","OTHER","BSTS",3400.39180268328,3684.2059834867,3440.29339115977,3938.03791646935,3335.14873837552,4592.96361188417,3333.33884538034,3772.36847581565,4622.32849056931,3017.6009783107,3636.23787496055,4160.73727518846,3426.67086099984,3702.49888980949,3407.42080469186,3929.45080875261,3302.27684665534,4589.95785661114
"N2779","MONTHLY","OTHER","ETS",3637.31908746985,3637.31908746985,3637.31908746985,3637.31908746985,3637.31908746985,3637.31908746985,3637.31908746985,3637.31908746985,3637.31908746985,3637.31908746985,3637.31908746985,3637.31908746985,3637.31908746985,3637.31908746985,3637.31908746985,3637.31908746985,3637.31908746985,3637.31908746985
"N2779","MONTHLY","OTHER","THETA",3790.06903651337,3792.03766914656,3794.00630177975,3795.97493441294,3797.94356704613,3799.91219967932,3801.88083231251,3803.8494649457,3805.81809757889,3807.78673021208,3809.75536284527,3811.72399547846,3813.69262811165,3815.66126074484,3817.62989337803,3819.59852601122,3821.56715864441,3823.5357912776
"N2779","MONTHLY","OTHER","BEA",3448.45235669472,3691.93124584913,3488.7952525914,3851.86030591611,3553.41357085518,4048.33730720258,3508.00590828126,3661.91241750012,4038.70700175622,3311.40373730421,3633.21226518627,3881.33719058924,3567.33060424158,3659.27328051147,3560.91391880559,3734.92392015917,3525.86593279341,3955.09293611202
"N2779","MONTHLY","OTHER","EAT",3578.34476797142,3727.87514106909,3606.69955613139,3804.50597856397,3707.67851374538,3783.98683646763,3664.18657059198,3672.40608054347,3766.53687075942,3574.798987938,3691.05142781451,3764.99943068591,3696.33785994552,3696.99407082325,3697.65028170098,3698.30649257871,3698.96270345644,3699.61891433417
"N2779","MONTHLY","OTHER","BAT",3499.36900637589,3743.50410640804,3541.02432402803,3904.74558823047,3606.95506404727,4102.5350112724,3562.85982322881,3717.4225433254,4094.87333845924,3368.22628488495,3690.69102364474,3939.47215992545,3626.12178445552,3718.72067160313,3621.01752077498,3795.6837330063,3587.28195651827,4017.1651707146
"N2779","MONTHLY","OTHER","BET",3609.2599755555,3704.5209133677,3623.87292680312,3790.44397945071,3590.13713096383,4010.06496634445,3590.84625505423,3737.84567607707,4021.82189187268,3487.56893199754,3694.43744175855,3869.92678604559,3625.89419219378,3718.49307934139,3620.78992851324,3795.45614074456,3587.05436425653,4016.93757845286
"N2779","MONTHLY","OTHER","BEAT",3533.85652664938,3716.95785167349,3565.09801488848,3837.88896304032,3614.54606990292,3986.23103032176,3581.47463928907,3697.39667936151,3980.48477571189,3435.49948553117,3677.34803960102,3863.93389181155,3628.9211102091,3698.37027556981,3625.0929124487,3756.09257162218,3599.79123925616,3922.20364990341
"N2779","MONTHLY","OTHER","medianBEAT",3518.85544507656,3719.23732503877,3538.80623931481,3867.00642544114,3662.54598709501,3857.32071096652,3595.33943973171,3704.84378164275,3831.1457624042,3458.30511680096,3636.7784812152,3828.83960229394,3637.66047586245,3670.25037703227,3637.66047586245,3728.80019513314,3637.66047586245,3730.76882776633
"N2779","MONTHLY","OTHER","meanBaggedBEAT",3795.25438932405,3669.16878649311,3845.82535326034,3706.49294207698,3762.48022671885,3787.17082604545,3755.18932212335,3763.08336250244,3821.0319619329,3636.60469545099,3777.00102397737,3779.72539848219,3799.99605362174,3689.4181164044,3856.50372676058,3716.88572888642,3783.2097194817,3794.03479217474
"N2779","MONTHLY","OTHER","medianBaggedBEAT",3734.50308801723,3729.38613972883,3766.89711588558,3745.33032790652,3763.35837715765,3772.35494703534,3761.49685740938,3738.51432234133,3765.98587704227,3715.2066773255,3767.24317527162,3760.66767925106,3743.63785490402,3739.19831365013,3774.07105695981,3746.1457856041,3767.51204997841,3770.31864610962
"N2779","MONTHLY","OTHER","meanPertBEAT",3697.03920337682,3694.78218719706,3713.37534545587,3715.27695681191,3724.89677673218,3705.58394709303,3684.38029903879,3724.18495273394,3733.5781192292,3660.8360395107,3736.94507006829,3693.28625375906,3704.7086392777,3691.96236623361,3707.22266136548,3695.02923531117,3715.52289173895,3694.79530347723
"N2779","MONTHLY","OTHER","medianPertBEAT",3629.94451598948,3688.69210988908,3662.47579539311,3753.03385755413,3703.16768725649,3725.59884116564,3644.1635669676,3698.30063430403,3690.0001252393,3598.58967938076,3703.59126056479,3680.83534535258,3703.71603993739,3697.53530900537,3695.31890419565,3713.6991606188,3708.60882907885,3715.26886272965
