"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0473","YEARLY","DEMOGRAPHIC","Auto.Arima",8274.92243194781,8287.07677876026,8300.02054973697,8313.47019212493,8327.24400230037,8341.22554264619
"N0473","YEARLY","DEMOGRAPHIC","BSTS",8266.5275581896,8264.4169947314,8269.51051315331,8267.93775277083,8270.52845382986,8270.68859042047
"N0473","YEARLY","DEMOGRAPHIC","ETS",8272.99949859845,8281.99929741208,8290.9990962257,8299.99889503932,8308.99869385294,8317.99849266656
"N0473","YEARLY","DEMOGRAPHIC","THETA",8339.56718503183,8415.12771134762,8490.68823766341,8566.24876397919,8641.80929029498,8717.36981661077
"N0473","YEARLY","DEMOGRAPHIC","BEA",8271.48316291195,8277.83102363458,8286.84338637199,8293.80227997836,8302.25704999439,8309.97087524441
"N0473","YEARLY","DEMOGRAPHIC","EAT",8295.82970519269,8328.06792917332,8360.56929454203,8393.23928371448,8426.0173288161,8458.86461730784
"N0473","YEARLY","DEMOGRAPHIC","BAT",8293.67239172308,8322.20716161309,8353.4064335179,8382.55223629165,8413.19391547507,8443.09464989248
"N0473","YEARLY","DEMOGRAPHIC","BET",8293.03141393996,8320.51466783036,8350.39928234747,8378.06180392978,8407.11214599259,8435.35229989927
"N0473","YEARLY","DEMOGRAPHIC","BEAT",8288.50416844192,8312.15519556284,8337.80459919485,8361.91390097857,8387.14511006954,8411.820610586
"N0473","YEARLY","DEMOGRAPHIC","medianBEAT",8273.96096527313,8284.53803808617,8295.50982298133,8306.73454358212,8318.12134807666,8329.61201765637
"N0473","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",8307.68861097521,8334.44530292868,8362.4376139056,8388.99793585809,8417.25849816836,8445.18164635291
"N0473","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",8294.18972183177,8318.80589745343,8344.01655200079,8369.13105020616,8395.37347889011,8423.4165626467
"N0473","YEARLY","DEMOGRAPHIC","meanPertBEAT",8250.78947497321,8258.51265182579,8265.85891377014,8272.39516372682,8280.08338307561,8287.22966169001
"N0473","YEARLY","DEMOGRAPHIC","medianPertBEAT",8247.86140165157,8257.96582485336,8268.90578327859,8277.67437808736,8288.21837909958,8299.08483223794
