"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1044","QUARTERLY","MACRO","Auto.Arima",9648.58509217149,9739.62459503642,9953.39699758533,10105.2121164168,10251.8778494978,10398.5435825789,10545.2093156599,10691.8750487409
"N1044","QUARTERLY","MACRO","BSTS",9649.34683710459,9729.833204933,9804.28493211217,9893.50101630128,9972.95005831043,10055.9714876261,10121.9936719761,10210.8349239887
"N1044","QUARTERLY","MACRO","ETS",9690.92470582531,9834.24478097144,9977.56485611756,10120.8849312637,10264.2050064098,10407.5250815559,10550.8451567021,10694.1652318482
"N1044","QUARTERLY","MACRO","THETA",9612.96999896054,9690.00691111659,9774.91856274783,9861.77628659907,9926.71857653602,10003.7101577235,10088.8300954858,10175.9547860264
"N1044","QUARTERLY","MACRO","BEA",9662.95221170047,9767.90086031362,9911.74892860502,10039.8660213273,10163.010971406,10287.3467172536,10406.0160481127,10532.2917348593
"N1044","QUARTERLY","MACRO","EAT",9650.82659898578,9754.62542904148,9901.96013881691,10029.2911114265,10147.6004774812,10269.9262739528,10394.9615226159,10520.6650222052
"N1044","QUARTERLY","MACRO","BAT",9636.96730941221,9719.821570362,9844.20016414844,9953.49647310571,10050.5154947814,10152.7417426428,10252.0110277073,10359.5549195853
"N1044","QUARTERLY","MACRO","BET",9651.08051396348,9751.36163234034,9852.25611699252,9958.72074472134,10054.6245470854,10155.7355756352,10253.889641388,10360.3183139544
"N1044","QUARTERLY","MACRO","BEAT",9650.45665851548,9748.42737301436,9877.54133714072,9995.34358764521,10103.9378726885,10216.4375773711,10326.719559956,10443.2074976511
"N1044","QUARTERLY","MACRO","medianBEAT",9648.96596463804,9734.72889998472,9878.84096484875,9999.35656635903,10112.4139539041,10227.2575351025,10333.601493818,10451.3549863648
"N1044","QUARTERLY","MACRO","meanBaggedBEAT",9682.97339864745,9792.5309624009,9915.13153370404,10029.8102125667,10120.3433148585,10229.6111445688,10350.3586498715,10464.9714081695
"N1044","QUARTERLY","MACRO","medianBaggedBEAT",9673.64928624528,9774.18631183695,9901.27502801348,10017.4275667121,10117.1703702192,10229.1443187301,10350.3505234408,10464.6152750963
"N1044","QUARTERLY","MACRO","meanPertBEAT",9652.34669805123,9751.95838774104,9867.79190616514,9969.75566763743,10045.2618362332,10147.662206451,10260.7474809613,10363.4049548745
"N1044","QUARTERLY","MACRO","medianPertBEAT",9636.04171734571,9737.03106238704,9852.6341788186,9959.14806552726,10053.4607228192,10161.3721418994,10276.4286918945,10387.2400674401
