"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0222","YEARLY","INDUSTRY","Auto.Arima",6086.81971539545,6194.60415599061,6302.38859658578,6410.17303718094,6517.9574777761,6625.74191837127
"N0222","YEARLY","INDUSTRY","BSTS",6189.3963062697,6268.01835010294,6379.57712455076,6513.63318897556,6618.91848016209,6713.76844326949
"N0222","YEARLY","INDUSTRY","ETS",6553.78377745559,6623.56927201973,6693.35476658388,6763.14026114802,6832.92575571216,6902.7112502763
"N0222","YEARLY","INDUSTRY","THETA",5917.62253533822,5972.97112418839,6028.31971303856,6083.66830188874,6139.01689073891,6194.36547958909
"N0222","YEARLY","INDUSTRY","BEA",6276.66659970691,6362.06392603776,6458.44016257347,6562.31549576817,6656.60057121678,6747.40720397235
"N0222","YEARLY","INDUSTRY","EAT",6186.07534272975,6263.71485073291,6341.35435873607,6418.99386673923,6496.63337474239,6574.27288274555
"N0222","YEARLY","INDUSTRY","BAT",6064.61285233446,6145.19787676065,6236.7618113917,6335.82484268175,6425.2976162257,6511.29194707661
"N0222","YEARLY","INDUSTRY","BET",6220.26753968784,6288.18624877035,6367.08386805773,6453.4805840041,6530.28704220439,6603.61505771163
"N0222","YEARLY","INDUSTRY","BEAT",6186.90558361474,6264.79072557542,6350.91005018974,6442.65369729831,6527.20465109731,6609.14677287653
"N0222","YEARLY","INDUSTRY","medianBEAT",6138.10801083258,6231.31125304678,6340.98286056827,6461.90311307825,6568.4379789691,6669.75518082038
"N0222","YEARLY","INDUSTRY","meanBaggedBEAT",6111.9964819157,6187.42637425492,6281.13096859684,6350.51364141067,6445.6267303592,6513.73373350658
"N0222","YEARLY","INDUSTRY","medianBaggedBEAT",6113.09430010565,6205.66255704169,6298.18266711625,6383.61743867912,6470.15691605937,6557.79548953838
"N0222","YEARLY","INDUSTRY","meanPertBEAT",6111.5359594951,6196.33975028315,6280.81237209136,6370.44502827948,6459.32756247645,6538.46237182903
"N0222","YEARLY","INDUSTRY","medianPertBEAT",6161.90224813631,6247.77973364839,6333.48339716811,6431.69293360471,6530.17537364426,6619.01500477198
