"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1135","QUARTERLY","MACRO","Auto.Arima",5225.20170748213,5254.32786504125,5258.18761252054,5285.40482626644,5291.27695089554,5271.65273872062,5263.51636942793,5250.42354403803
"N1135","QUARTERLY","MACRO","BSTS",5147.08966441988,4962.9432472053,4804.22948759526,4647.3249584778,4497.18569769796,4307.34788158172,4145.36576413936,3984.05691615129
"N1135","QUARTERLY","MACRO","ETS",5171.83102981112,5073.45154211475,4994.74792790438,4931.78501729347,4881.41467341064,4841.11838598909,4808.88134619962,4783.09170648625
"N1135","QUARTERLY","MACRO","THETA",5337.18137842068,5355.54024087972,5364.05369044354,5400.78758945243,5443.46489230377,5461.6610324975,5469.81923743604,5506.75508323712
"N1135","QUARTERLY","MACRO","BEA",5181.37413390437,5096.90755145377,5019.05500934006,4954.8382673459,4889.95910733471,4806.70633543048,4739.25449325564,4672.52405555852
"N1135","QUARTERLY","MACRO","EAT",5244.73803857131,5227.7732160119,5205.66307695616,5205.99247767078,5205.38550553665,5191.47738573574,5180.73898435453,5180.0901112538
"N1135","QUARTERLY","MACRO","BAT",5236.49091677423,5190.93711770876,5142.15693018645,5111.17245806555,5077.30918029909,5013.55388426661,4959.56712366778,4913.74518114215
"N1135","QUARTERLY","MACRO","BET",5218.70069088389,5130.64501006659,5054.34370198106,4993.2991884079,4940.68842113746,4870.0424333561,4808.02211592501,4757.96790195822
"N1135","QUARTERLY","MACRO","BEAT",5220.32594503345,5161.56572381025,5105.30467961593,5066.32559787253,5028.33555357698,4970.44500969723,4921.89567930074,4881.08181247817
"N1135","QUARTERLY","MACRO","medianBEAT",5198.51636864662,5163.889703578,5126.46777021246,5108.59492177996,5086.34581215309,5056.38556235485,5036.19885781377,5016.75762526214
"N1135","QUARTERLY","MACRO","meanBaggedBEAT",5334.54915720129,5283.51217856477,5248.49002444624,5223.16454008025,5194.82833371289,5161.18225477617,5134.52861941242,5107.33430977548
"N1135","QUARTERLY","MACRO","medianBaggedBEAT",5321.44127765569,5270.93699086323,5248.06505442282,5231.30330702938,5209.9692146084,5175.20620959853,5166.5934417912,5140.53765320882
"N1135","QUARTERLY","MACRO","meanPertBEAT",5309.67698950691,5262.59519047203,5235.9658107527,5210.39705473268,5187.21688837919,5141.94584959303,5112.0905088394,5081.36970871063
"N1135","QUARTERLY","MACRO","medianPertBEAT",5334.71226841282,5283.40704488925,5264.76520109724,5223.16844655308,5199.51054019962,5163.15252152114,5144.94912485026,5113.20366846284
