"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N2857","OTHER","FINANCE","Auto.Arima",6417.09658536585,6440.96317073171,6464.82975609756,6488.69634146341,6512.56292682927,6536.42951219512,6560.29609756097,6584.16268292683
"N2857","OTHER","FINANCE","BSTS",6419.40398306387,6431.13571320183,6444.6659294815,6456.16245813655,6469.86528386613,6490.55746950375,6502.50996332377,6514.04423990759
"N2857","OTHER","FINANCE","ETS",6393.07679572615,6393.07679572615,6393.07679572615,6393.07679572615,6393.07679572615,6393.07679572615,6393.07679572615,6393.07679572615
"N2857","OTHER","FINANCE","THETA",6408.6563216784,6423.54990895433,6438.44349623027,6453.3370835062,6468.23067078213,6483.12425805807,6498.017845334,6512.91143260993
"N2857","OTHER","FINANCE","BEA",6409.85912138529,6421.72522655323,6434.19082710174,6445.97853177537,6458.50166880718,6473.35459247501,6485.29428553696,6497.09457285352
"N2857","OTHER","FINANCE","EAT",6406.27656759013,6419.1966251374,6432.11668268466,6445.03674023192,6457.95679777918,6470.87685532644,6483.79691287371,6496.71697042097
"N2857","OTHER","FINANCE","BAT",6415.05229670271,6431.88293096263,6449.31306060311,6466.06529436872,6483.55296049251,6503.37041325231,6520.27463540625,6537.03945181478
"N2857","OTHER","FINANCE","BET",6407.04570015614,6415.92080596077,6425.39540714597,6434.1921124563,6443.7242501248,6455.58617442932,6464.53486812797,6473.34415608122
"N2857","OTHER","FINANCE","BEAT",6409.55842145857,6422.1813971535,6435.25399438387,6447.81816970808,6460.93391930092,6475.79700887077,6488.47517548622,6501.04878779262
"N2857","OTHER","FINANCE","medianBEAT",6412.87645352213,6427.34281107808,6441.55471285588,6454.74977082137,6469.04797732413,6486.84086378091,6500.26390432888,6513.47783625876
"N2857","OTHER","FINANCE","meanBaggedBEAT",6397.98669723086,6397.66242574463,6406.5304545022,6414.44940087893,6417.56644989924,6422.99526710425,6432.0557663566,6441.57188928239
"N2857","OTHER","FINANCE","medianBaggedBEAT",6396.44716880548,6404.07504957132,6412.55348851742,6421.91973856477,6431.21098287198,6441.52584220499,6436.38683471509,6457.41254528755
"N2857","OTHER","FINANCE","meanPertBEAT",6390.41944073044,6393.2793712626,6399.86179946173,6409.15425601853,6413.99591419872,6421.68034560902,6433.39864706198,6437.11191567714
"N2857","OTHER","FINANCE","medianPertBEAT",6398.26657524599,6406.86442855251,6414.3860029305,6422.87146565627,6430.44298979655,6432.05502520915,6454.06673846581,6442.37900117622
