"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0315","YEARLY","MACRO","Auto.Arima",5327.74999999881,5482.99999999762,5638.24999999643,5793.49999999525,5948.74999999406,6103.99999999287
"N0315","YEARLY","MACRO","BSTS",5355.02222673313,5530.10515642835,5697.99512609692,5882.5019953442,6059.04535577294,6240.28377962384
"N0315","YEARLY","MACRO","ETS",5309.30098994273,5446.10554974198,5582.91010954123,5719.71466934048,5856.51922913973,5993.32378893898
"N0315","YEARLY","MACRO","THETA",5245.2528860635,5318.01575371056,5390.77862135761,5463.54148900467,5536.30435665173,5609.06722429879
"N0315","YEARLY","MACRO","BEA",5330.69107222489,5486.40356872265,5639.7184118782,5798.57222155998,5954.77152830224,6112.53585618523
"N0315","YEARLY","MACRO","EAT",5294.10129200168,5415.70710115005,5537.31291029843,5658.9187194468,5780.52452859517,5902.13033774355
"N0315","YEARLY","MACRO","BAT",5309.34170426515,5443.70697004551,5575.67458248366,5713.18116144804,5848.03323747291,5984.4503346385
"N0315","YEARLY","MACRO","BET",5303.19203424645,5431.4088199603,5557.22795233192,5688.58605122978,5817.28964718813,5947.5582642872
"N0315","YEARLY","MACRO","BEAT",5309.33152568454,5444.30661496963,5577.48346424805,5714.81453842115,5850.15473538961,5986.66869821362
"N0315","YEARLY","MACRO","medianBEAT",5318.52549497077,5464.5527748698,5610.58005476883,5756.60733466786,5902.63461456689,6048.66189446592
"N0315","YEARLY","MACRO","meanBaggedBEAT",5367.50016406524,5508.88907798525,5650.09574186518,5791.99799090796,5939.16007937022,6081.9539319726
"N0315","YEARLY","MACRO","medianBaggedBEAT",5345.04297298153,5488.89283044362,5624.48388276499,5771.21474920158,5940.12983227103,6086.35300754251
"N0315","YEARLY","MACRO","meanPertBEAT",5364.97649586877,5515.93009328381,5657.80359241436,5804.01974378472,5954.40033401872,6102.29949267041
"N0315","YEARLY","MACRO","medianPertBEAT",5348.84179353925,5509.85728178116,5652.65575905405,5804.22459779857,5951.69426157835,6099.28230863509
